,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,654042",30/04/2024,03/05/2024,29/05/2024,348
1,JCP,"0,296455",23/08/2023,04/09/2023,13/09/2023,348
2,Dividendo,"0,262657",17/11/2022,01/12/2022,05/12/2022,348
3,JCP,"0,214146",17/11/2022,01/12/2022,05/12/2022,348
4,Dividendo,"0,547353",29/04/2022,04/05/2022,30/05/2022,348
5,JCP,"0,710051",01/04/2022,13/04/2022,29/04/2022,348
6,Dividendo,"9,115978",10/11/2021,11/11/2021,06/12/2021,348
7,JCP,"1,482272",10/11/2021,11/11/2021,06/12/2021,348
8,Dividendo,"0,699089",21/05/2021,28/05/2021,14/06/2021,348
9,Dividendo,"29,645458",18/11/2020,19/11/2020,03/12/2020,348
10,Dividendo,"2,471294",28/04/2020,30/04/2020,29/05/2020,348
11,Dividendo,"1,155001",11/09/2019,12/09/2019,24/09/2019,348
12,Dividendo,"2,733400",26/04/2019,29/04/2019,24/05/2019,348
13,Dividendo,"3,134500",27/04/2018,03/05/2018,25/05/2018,348
14,Dividendo,"2,871300",28/04/2017,02/05/2017,26/06/2017,348
15,Dividendo,"1,214300",29/04/2016,02/05/2016,28/06/2016,348
16,Dividendo,"2,518000",01/05/2015,04/05/2015,29/06/2015,348
17,Dividendo,"2,518000",30/04/2015,04/05/2015,29/06/2015,348
18,Dividendo,"2,328200",01/05/2014,15/05/2014,20/06/2014,348
19,Dividendo,"2,328200",30/04/2014,15/05/2014,20/06/2014,348
20,Dividendo,"1,431720",01/05/2013,02/05/2013,03/06/2013,348
21,Dividendo,"1,431700",30/04/2013,02/05/2013,03/06/2013,348
22,Dividendo,"1,073900",30/04/2012,11/06/2012,29/06/2012,348
23,Dividendo,"1,459000",10/06/2011,20/06/2011,14/07/2011,348
24,Dividendo,"0,508200",14/04/2011,15/04/2011,29/04/2011,348
25,Dividendo,"0,190000",29/04/2010,30/04/2010,14/05/2010,348
26,Dividendo,"5,700000",29/04/2009,15/05/2009,12/06/2009,348
27,Dividendo,"2,230000",26/08/2008,28/08/2008,08/09/2008,348
28,JCP,"0,970000",12/12/2007,13/12/2007,27/12/2007,348
