,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,500000",23/03/2020,--,23/03/2020,216
1,JCP,"0,240000",23/09/2024,24/09/2024,21/11/2024,216
2,JCP,"0,230000",17/06/2024,18/06/2024,17/07/2024,216
3,JCP,"0,120000",28/03/2024,01/04/2024,10/04/2024,216
4,JCP,"0,193000",18/12/2023,19/12/2023,27/12/2023,216
5,JCP,"0,201400",18/09/2023,19/09/2023,18/10/2023,216
6,JCP,"0,210000",13/06/2023,14/06/2023,14/07/2023,216
7,JCP,"0,230000",20/03/2023,21/03/2023,26/04/2023,216
8,Dividendo,"0,141472",06/02/2023,07/02/2023,08/03/2023,216
9,JCP,"0,210000",21/12/2022,22/12/2022,18/01/2023,216
10,JCP,"0,211000",26/09/2022,27/09/2022,19/10/2022,216
11,JCP,"0,200000",13/06/2022,14/06/2022,24/08/2022,216
12,JCP,"0,170000",21/03/2022,22/03/2022,18/05/2022,216
13,Dividendo,"0,100000",07/02/2022,08/02/2022,22/03/2022,216
14,JCP,"0,044883",27/12/2021,28/12/2021,31/03/2022,216
15,JCP,"0,146900",21/12/2021,22/12/2021,26/01/2022,216
16,Dividendo,"0,230000",20/09/2021,21/09/2021,28/10/2021,216
17,JCP,"0,120000",14/06/2021,15/06/2021,20/07/2021,216
18,JCP,"0,150000",22/03/2021,23/03/2021,28/04/2021,216
19,JCP,"1,000000",14/12/2020,15/12/2020,26/01/2021,216
20,JCP,"0,800000",29/09/2020,30/09/2020,11/12/2020,216
21,JCP,"0,100000",22/06/2020,23/06/2020,11/12/2020,216
22,JCP,"0,250000",23/12/2019,26/12/2019,10/01/2020,216
23,JCP,"0,400000",16/09/2019,17/09/2019,29/11/2019,216
24,JCP,"0,470000",29/03/2019,01/04/2019,31/03/2020,216
25,JCP,"0,250000",17/09/2018,18/09/2018,30/11/2018,216
26,JCP,"0,430000",23/04/2018,24/04/2018,29/03/2019,216
27,JCP,"0,062300",13/03/2018,14/03/2018,23/03/2018,216
28,JCP,"0,080000",13/12/2017,14/12/2017,16/01/2018,216
29,Dividendo,"0,022600",22/03/2016,23/03/2016,04/04/2016,216
30,Dividendo,"0,025000",17/03/2015,18/03/2015,31/03/2015,216
31,JCP,"0,004500",12/02/2014,13/02/2014,28/02/2014,216
32,JCP,"0,100000",14/09/2011,15/09/2011,21/10/2011,216
33,JCP,"0,110000",08/06/2011,09/06/2011,22/07/2011,216
34,JCP,"0,120000",16/03/2011,17/03/2011,20/04/2011,216
35,JCP,"0,140000",08/12/2010,09/12/2010,21/01/2011,216
36,JCP,"0,120000",15/09/2010,16/09/2010,18/10/2010,216
37,JCP,"0,120000",09/06/2010,10/06/2010,20/07/2010,216
38,JCP,"0,120000",17/03/2010,18/03/2010,20/04/2010,216
39,JCP,"0,130000",09/12/2009,10/12/2009,19/01/2010,216
40,JCP,"0,131300",03/09/2008,04/09/2008,20/10/2008,216
41,JCP,"0,126800",11/06/2008,12/06/2008,18/07/2008,216
42,JCP,"0,120000",19/03/2008,20/03/2008,18/04/2008,216
43,JCP,"0,200000",31/10/2007,01/11/2007,18/12/2007,216
44,JCP,"0,180000",06/09/2007,10/09/2007,18/10/2007,216
