,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,163153",30/12/2021,03/01/2022,21/12/2022,60
1,JCP,"0,023597",03/11/2021,04/11/2021,19/11/2021,60
2,Dividendo,"0,248325",03/11/2021,04/11/2021,19/11/2021,60
3,Dividendo,"0,055209",14/02/2020,17/02/2020,10/03/2020,60
4,JCP,"0,085243",17/08/2018,20/08/2018,18/09/2018,60
5,JCP,"0,080000",18/05/2018,21/05/2018,04/07/2018,60
6,JCP,"0,085470",02/03/2018,05/03/2018,18/04/2018,60
7,Dividendo,"0,220905",21/02/2018,22/02/2018,18/04/2018,60
8,JCP,"0,086603",20/11/2017,21/11/2017,13/12/2017,60
9,JCP,"0,085016",11/08/2017,14/08/2017,19/09/2017,60
10,JCP,"0,082500",12/05/2017,15/05/2017,12/07/2017,60
11,JCP,"0,086603",17/03/2017,20/03/2017,12/04/2017,60
12,JCP,"0,140100",11/11/2016,14/11/2016,14/12/2016,60
13,JCP,"0,072300",12/08/2016,15/08/2016,05/10/2016,60
14,JCP,"0,039900",13/05/2016,16/05/2016,13/07/2016,60
15,JCP,"0,048300",11/03/2016,14/03/2016,13/04/2016,60
16,Dividendo,"0,207300",07/12/2015,08/12/2015,16/12/2015,60
17,JCP,"0,068400",19/11/2015,23/11/2015,18/12/2015,60
18,Dividendo,"0,170900",30/09/2015,01/10/2015,08/10/2015,60
19,JCP,"0,069500",04/09/2015,08/09/2015,16/09/2015,60
20,JCP,"0,062700",15/05/2015,18/05/2015,12/06/2015,60
21,Dividendo,"0,335200",13/03/2015,16/03/2015,28/04/2015,60
22,JCP,"0,061300",13/03/2015,16/03/2015,28/04/2015,60
23,JCP,"0,031700",14/11/2014,17/11/2014,17/12/2014,60
24,JCP,"0,054500",15/08/2014,18/08/2014,08/10/2014,60
25,JCP,"0,053200",16/05/2014,19/05/2014,03/07/2014,60
26,Dividendo,"0,081400",21/03/2014,24/03/2014,25/04/2014,60
27,JCP,"0,057000",21/03/2014,24/03/2014,16/04/2014,60
28,JCP,"0,054300",14/11/2013,18/11/2013,18/12/2013,60
29,JCP,"0,053800",16/08/2013,19/08/2013,18/09/2013,60
30,JCP,"0,049600",17/05/2013,20/05/2013,19/06/2013,60
31,Dividendo,"0,069300",22/03/2013,25/03/2013,17/04/2013,60
32,JCP,"0,059700",22/03/2013,25/03/2013,17/04/2013,60
33,JCP,"0,057500",16/11/2012,19/11/2012,12/12/2012,60
34,JCP,"0,056400",10/08/2012,13/08/2012,03/09/2012,60
35,JCP,"0,059700",11/05/2012,14/05/2012,04/07/2012,60
36,JCP,"0,065100",19/03/2012,20/03/2012,18/04/2012,60
37,JCP,"0,055700",18/11/2011,21/11/2011,12/12/2011,60
38,JCP,"0,062100",19/08/2011,22/08/2011,05/09/2011,60
39,JCP,"0,060300",20/05/2011,23/05/2011,04/07/2011,60
40,Dividendo,"0,072800",25/03/2011,28/03/2011,02/05/2011,60
41,JCP,"0,058800",25/03/2011,28/03/2011,02/05/2011,60
42,JCP,"0,049400",19/11/2010,22/11/2010,21/12/2010,60
43,JCP,"0,045200",20/08/2010,23/08/2010,30/09/2010,60
44,JCP,"0,060300",21/05/2010,24/05/2010,30/06/2010,60
45,JCP,"0,036200",18/03/2010,19/03/2010,30/04/2010,60
46,JCP,"* 0,015000",19/11/2009,23/11/2009,18/12/2009,60
47,JCP,"* 0,015000",21/08/2009,24/08/2009,14/10/2009,60
48,JCP,"* 0,014700",22/05/2009,25/05/2009,28/08/2009,60
49,JCP,"* 0,044000",20/03/2009,23/03/2009,29/05/2009,60
50,JCP,"* 0,041000",25/08/2008,26/08/2008,23/12/2008,60
51,JCP,"* 0,041500",24/03/2008,25/03/2008,31/03/2008,60
52,JCP,"* 0,035500",22/11/2007,23/11/2007,06/12/2007,60
53,JCP,"* 0,034650",21/08/2007,22/08/2007,03/10/2007,60
54,JCP,"* 0,035450",18/05/2007,21/05/2007,29/06/2007,60
55,Dividendo,"* 0,007400",09/03/2007,12/03/2007,30/03/2007,60
56,JCP,"* 0,034850",09/03/2007,12/03/2007,30/03/2007,60
57,JCP,"* 0,031750",22/11/2006,23/11/2006,29/11/2006,60
58,JCP,"* 0,029750",21/08/2006,22/08/2006,31/08/2006,60
59,JCP,"* 0,039250",10/05/2006,11/05/2006,12/07/2006,60
60,JCP,"* 0,039250",04/04/2006,05/04/2006,05/05/2006,60
61,Dividendo,"* 0,005105",03/03/2006,06/03/2006,12/04/2006,60
62,JCP,"* 0,025500",10/11/2005,11/11/2005,30/11/2005,60
63,JCP,"* 0,042000",24/08/2005,25/08/2005,14/09/2005,60
64,JCP,"* 0,037000",08/07/2005,11/07/2005,14/07/2005,60
65,JCP,"* 45,500000",13/05/2005,16/05/2005,01/06/2005,60
66,JCP,"* 18,350000",23/12/2004,27/12/2004,05/04/2005,60
67,JCP,"* 50,890000",16/11/2004,17/11/2004,23/02/2005,60
68,JCP,"* 15,930000",11/08/2004,12/08/2004,06/10/2004,60
69,JCP,"* 15,915000",10/05/2004,11/05/2004,10/08/2004,60
70,Dividendo,"* 3,530000",26/02/2004,27/02/2004,05/04/2004,60
71,JCP,"* 64,600000",29/12/2003,30/12/2003,05/04/2004,60
72,JCP,"* 8,400000",14/08/2003,15/08/2003,06/10/2003,60
73,Dividendo,"* 31,900000",20/03/2003,21/03/2003,04/04/2003,60
74,JCP,"* 64,703500",13/12/2002,16/12/2002,10/01/2003,60
75,Dividendo,"* 21,700000",28/03/2002,03/04/2002,15/04/2002,60
76,Dividendo,"* 12,000000",17/08/2001,21/08/2001,05/09/2001,60
77,Dividendo,"* 36,750000",23/03/2001,26/03/2001,04/04/2001,60
78,Dividendo,"* 8,450000",25/08/2000,29/08/2000,05/09/2000,60
79,Dividendo,"* 28,300000",14/04/2000,18/04/2000,02/05/2000,60
