,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"1,696348",19/04/2022,20/04/2022,02/05/2022,66
1,Dividendo,"7,539048",08/12/2021,09/12/2021,20/12/2021,66
2,Dividendo,"0,838620",03/10/2019,04/10/2019,30/12/2019,66
3,Dividendo,"1,885738",30/04/2018,02/05/2018,10/05/2018,66
4,Dividendo,"1,256717",01/12/2017,04/12/2017,12/12/2017,66
5,Dividendo,"1,257200",03/10/2016,04/10/2016,11/10/2016,66
6,Dividendo,"1,256700",06/04/2016,07/04/2016,15/04/2016,66
7,Dividendo,"0,606200",09/04/2015,10/04/2015,23/04/2015,66
8,Dividendo,"0,606200",09/04/2014,10/04/2014,23/04/2014,66
9,Dividendo,"0,605100",27/04/2012,30/04/2012,20/11/2012,66
10,Dividendo,"0,833200",29/04/2011,02/05/2011,10/05/2011,66
11,Dividendo,"0,644600",26/03/2008,27/03/2008,07/04/2008,66
12,Dividendo,"0,159000",28/03/2007,29/03/2007,09/04/2007,66
