,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,042684",07/08/2024,08/08/2024,22/08/2024,121
1,Dividendo,"0,043069",08/05/2024,09/05/2024,23/05/2024,121
2,Dividendo,"0,390522",26/04/2024,29/04/2024,15/05/2024,121
3,Dividendo,"0,009608",05/03/2024,06/03/2024,21/03/2024,121
4,Dividendo,"0,066808",08/11/2023,09/11/2023,22/11/2023,121
5,Dividendo,"0,229058",07/08/2023,08/08/2023,23/08/2023,121
6,Dividendo,"0,084363",08/05/2023,09/05/2023,24/05/2023,121
7,Dividendo,"0,385890",24/04/2023,25/04/2023,18/05/2023,121
8,Dividendo,"0,087216",07/03/2023,08/03/2023,22/03/2023,121
9,Dividendo,"0,096031",09/11/2022,10/11/2022,25/11/2022,121
10,Dividendo,"0,095683",08/08/2022,09/08/2022,26/08/2022,121
11,Dividendo,"0,099605",06/05/2022,09/05/2022,25/05/2022,121
12,Dividendo,"0,284556",28/04/2022,29/04/2022,18/05/2022,121
13,Dividendo,"0,063469",08/03/2022,09/03/2022,24/03/2022,121
14,Dividendo,"0,101330",08/11/2021,09/11/2021,25/11/2021,121
15,Dividendo,"0,064642",10/08/2021,11/08/2021,25/08/2021,121
16,Dividendo,"0,050658",11/05/2021,12/05/2021,31/05/2021,121
17,Dividendo,"0,096624",28/04/2021,29/04/2021,20/05/2021,121
18,Dividendo,"0,040738",04/03/2021,05/03/2021,18/03/2021,121
19,Dividendo,"0,023100",17/11/2020,18/11/2020,30/12/2020,121
20,Dividendo,"0,016199",26/08/2020,27/08/2020,15/09/2020,121
21,JCP,"0,018770",26/08/2020,27/08/2020,15/09/2020,121
22,Dividendo,"0,010800",28/04/2020,29/04/2020,29/05/2020,121
23,Dividendo,"0,022800",29/04/2019,30/04/2019,30/05/2019,121
24,Dividendo,"0,024700",08/03/2017,09/03/2017,24/03/2017,121
25,Dividendo,"0,007500",18/11/2015,19/11/2015,14/12/2015,121
26,Dividendo,"0,022600",20/08/2015,21/08/2015,15/09/2015,121
27,Dividendo,"0,077100",06/03/2015,09/03/2015,24/03/2015,121
28,Dividendo,"0,018300",09/09/2014,10/09/2014,30/09/2014,121
29,Dividendo,"0,015300",16/04/2014,17/04/2014,29/05/2014,121
30,Dividendo,"0,103400",31/01/2014,03/02/2014,25/02/2014,121
31,Dividendo,"0,061900",29/04/2013,08/05/2013,04/06/2013,121
32,Dividendo,"0,090200",24/01/2013,28/01/2013,15/02/2013,121
33,Dividendo,"0,090200",23/07/2012,24/07/2012,08/08/2012,121
34,Dividendo,"0,677400",19/04/2012,20/04/2012,09/05/2012,121
35,JCP,"0,623100",16/11/2011,18/11/2011,30/11/2011,121
36,Dividendo,"1,199200",29/04/2011,10/05/2011,31/05/2011,121
37,Dividendo,"0,474100",30/04/2010,13/05/2010,31/05/2010,121
38,Dividendo,"0,031200",30/04/2008,13/05/2008,25/06/2008,121
39,JCP,"0,185600",13/11/2007,21/11/2007,17/12/2007,121
40,JCP,"0,123700",14/08/2007,16/08/2007,12/09/2007,121
41,JCP,"0,216500",19/07/2007,23/07/2007,23/08/2007,121
42,Dividendo,"0,120200",21/03/2007,22/03/2007,13/04/2007,121
43,Dividendo,"0,085000",22/03/2006,24/03/2006,27/10/2006,121
44,Dividendo,"15,445000",29/03/2005,11/04/2005,29/11/2005,121
45,JCP,"3,240400",16/09/2004,17/09/2004,29/12/2004,121
46,JCP,"3,240400",10/08/2004,18/08/2004,29/12/2004,121
47,JCP,"3,240400",12/07/2004,13/07/2004,29/12/2004,121
48,JCP,"3,201400",14/06/2004,17/06/2004,26/11/2004,121
49,JCP,"9,643200",19/04/2004,22/04/2004,30/06/2004,121
50,Dividendo,"10,680000",31/03/2004,01/04/2004,28/10/2004,121
51,JCP,"12,024800",22/08/2003,28/08/2003,04/12/2003,121
52,JCP,"8,276800",16/04/2003,09/05/2003,25/08/2003,121
53,Dividendo,"12,000000",26/04/2001,08/05/2001,27/12/2001,121
54,Dividendo,"2,998200",28/04/2000,08/05/2000,10/10/2000,121
