,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,123470",23/11/2021,24/11/2021,10/12/2021,191
1,Dividendo,"0,086984",30/04/2021,03/05/2021,28/05/2021,191
2,JCP,"0,120145",04/01/2021,05/01/2021,20/01/2021,191
3,Dividendo,"0,158268",17/11/2020,18/11/2020,11/12/2020,191
4,Dividendo,"0,047103",30/04/2020,04/05/2020,30/06/2020,191
5,Dividendo,"0,254837",27/08/2019,28/08/2019,10/09/2019,191
6,Dividendo,"1,942177",14/05/2019,15/05/2019,24/05/2019,191
7,Dividendo,"0,284951",30/04/2019,02/05/2019,24/05/2019,191
8,Dividendo,"0,151280",13/09/2018,14/09/2018,25/09/2018,191
9,Dividendo,"0,273393",27/04/2018,30/04/2018,07/05/2018,191
10,Dividendo,"0,274228",17/03/2017,20/03/2017,05/05/2017,191
11,Dividendo,"0,185200",18/03/2016,21/03/2016,06/05/2016,191
12,JCP,"0,031700",31/07/2015,03/08/2015,15/09/2015,191
13,JCP,"0,059300",22/12/2014,23/12/2014,12/01/2015,191
14,JCP,"0,056100",14/11/2014,17/11/2014,28/11/2014,191
15,Dividendo,"0,145000",14/08/2014,15/08/2014,27/08/2014,191
16,Dividendo,"0,032400",28/04/2014,29/04/2014,16/05/2014,191
