,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,135298",01/01/2018,--,29/12/2017,153
1,JCP,"0,096950",26/12/2022,27/12/2022,31/12/2023,153
2,JCP,"0,301245",27/12/2021,28/12/2021,31/12/2022,153
3,JCP,"0,285397",12/01/2021,13/01/2021,30/04/2021,153
4,JCP,"0,563433",30/12/2019,02/01/2020,20/02/2020,153
5,JCP,"0,561227",28/12/2018,04/01/2019,28/02/2019,153
6,Dividendo,"0,004646",20/04/2017,25/04/2017,12/06/2017,153
7,JCP,"0,080415",29/12/2016,02/01/2017,31/01/2017,153
8,Dividendo,"0,020000",25/04/2016,27/04/2016,23/06/2016,153
9,Dividendo,"0,063000",23/04/2015,24/04/2015,03/06/2015,153
10,Dividendo,"0,101000",28/04/2014,29/04/2014,16/06/2014,153
11,Dividendo,"0,066000",22/04/2013,23/04/2013,20/06/2013,153
12,Dividendo,"0,032200",27/04/2012,30/04/2012,26/06/2012,153
13,JCP,"0,096600",03/10/2011,04/10/2011,26/06/2012,153
14,JCP,"0,130900",28/12/2010,29/12/2010,28/06/2011,153
15,JCP,"0,409900",10/12/2009,11/12/2009,20/05/2010,153
16,Dividendo,"0,234300",25/03/2008,26/03/2008,20/05/2008,153
17,Dividendo,"0,009200",11/04/2007,12/04/2007,30/04/2007,153
