,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,098792",30/09/2024,01/10/2024,29/11/2024,18
1,Dividendo,"0,070555",30/09/2024,01/10/2024,29/11/2024,18
2,Dividendo,"0,045695",22/04/2024,23/04/2024,28/06/2024,18
3,JCP,"0,174922",29/09/2023,02/10/2023,28/06/2024,18
4,JCP,"0,159506",29/09/2023,02/10/2023,30/11/2023,18
5,JCP,"0,227210",21/11/2022,22/11/2022,30/11/2022,18
6,JCP,"0,140112",21/11/2022,22/11/2022,30/06/2023,18
7,Dividendo,"0,518295",29/04/2022,02/05/2022,30/06/2022,18
8,JCP,"0,107233",30/12/2021,03/01/2022,30/06/2022,18
9,JCP,"0,090746",30/09/2021,01/10/2021,30/11/2021,18
10,Dividendo,"0,453285",30/09/2021,01/10/2021,30/11/2021,18
11,Dividendo,"0,079552",20/04/2021,22/04/2021,11/08/2021,18
12,Dividendo,"0,047321",31/03/2021,01/04/2021,11/08/2021,18
13,Dividendo,"0,479900",31/03/2021,01/04/2021,30/04/2021,18
14,JCP,"0,051519",31/03/2021,01/04/2021,11/08/2021,18
15,JCP,"* 0,310016",28/12/2020,29/12/2020,11/08/2021,18
16,JCP,"* 0,123346",23/12/2019,26/12/2019,30/09/2020,18
17,JCP,"* 0,123346",23/12/2019,26/12/2019,29/06/2020,18
18,Dividendo,"* 0,003788",29/04/2019,30/04/2019,28/06/2019,18
19,JCP,"* 0,010727",27/12/2018,28/12/2018,28/06/2019,18
20,Dividendo,"* 0,000900",15/06/2018,18/06/2018,14/08/2018,18
21,Dividendo,"* 0,010189",28/12/2017,02/01/2018,14/08/2018,18
22,Dividendo,"* 0,008593",28/04/2017,02/05/2017,28/12/2017,18
23,JCP,"* 0,010841",28/04/2017,02/05/2017,30/06/2017,18
24,JCP,"* 0,007602",28/04/2016,29/04/2016,15/06/2016,18
25,Dividendo,"* 0,004945",28/04/2016,29/04/2016,15/06/2016,18
26,Dividendo,"* 0,009280",23/04/2015,24/04/2015,22/06/2015,18
27,JCP,"* 0,001152",06/11/2014,07/11/2014,21/11/2014,18
28,Dividendo,"* 0,013468",06/11/2014,07/11/2014,21/11/2014,18
29,Dividendo,"* 0,009037",24/04/2014,25/04/2014,28/05/2014,18
30,Dividendo,"* 0,005569",26/11/2013,27/11/2013,16/12/2013,18
31,JCP,"* 0,006911",26/11/2013,27/11/2013,16/12/2013,18
32,JCP,"* 0,005272",02/01/2013,03/01/2013,15/01/2013,18
33,JCP,"* 0,007484",26/04/2012,27/04/2012,29/05/2012,18
34,JCP,"* 0,008671",18/08/2011,19/08/2011,15/09/2011,18
35,JCP,"* 0,004405",28/04/2011,29/04/2011,23/05/2011,18
36,Dividendo,"* 0,003117",28/04/2011,29/04/2011,23/05/2011,18
37,JCP,"* 0,003264",20/08/2010,23/08/2010,20/09/2010,18
38,Dividendo,"* 0,000746",27/04/2010,28/04/2010,27/05/2010,18
39,JCP,"* 0,002371",27/04/2010,28/04/2010,27/05/2010,18
40,Dividendo,"* 0,006451",12/11/2009,13/11/2009,07/12/2009,18
41,JCP,"* 0,008746",23/04/2009,24/04/2009,29/05/2009,18
42,Dividendo,"* 0,001298",23/04/2009,24/04/2009,29/05/2009,18
43,JCP,"* 0,007672",17/04/2008,18/04/2008,16/05/2008,18
44,Dividendo,"* 0,002599",17/04/2008,18/04/2008,16/05/2008,18
