,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,199043",20/12/2024,23/12/2024,30/09/2025,72
1,JCP,"0,233675",26/06/2024,27/06/2024,30/06/2025,72
2,JCP,"0,154830",04/04/2024,05/04/2024,31/03/2025,72
3,JCP,"0,188988",27/12/2023,28/12/2023,31/12/2024,72
4,JCP,"0,224954",01/11/2023,03/11/2023,31/10/2024,72
5,JCP,"0,206055",27/09/2023,28/09/2023,20/09/2024,72
6,JCP,"0,248168",29/06/2023,30/06/2023,20/06/2024,72
7,JCP,"0,128143",30/03/2023,31/03/2023,20/03/2024,72
8,JCP,"0,299001",26/12/2022,27/12/2022,20/12/2023,72
9,JCP,"0,170702",27/09/2022,28/09/2022,20/09/2023,72
10,JCP,"0,247154",24/06/2022,27/06/2022,20/06/2023,72
11,JCP,"0,498900",28/12/2021,29/12/2021,25/10/2022,72
12,JCP,"0,454975",28/12/2020,29/12/2020,05/10/2021,72
13,JCP,"0,150887",30/12/2019,02/01/2020,23/10/2020,72
14,JCP,"0,134171",30/09/2019,01/10/2019,23/10/2020,72
15,JCP,"0,184584",27/06/2019,28/06/2019,23/07/2019,72
16,JCP,"0,117766",28/12/2018,02/01/2019,25/04/2019,72
17,JCP,"0,020866",12/11/2018,13/11/2018,13/12/2018,72
18,Dividendo,"0,359716",12/11/2018,13/11/2018,13/12/2018,72
19,JCP,"0,134590",26/09/2018,27/09/2018,21/10/2018,72
20,JCP,"* 0,184595",26/06/2018,27/06/2018,25/09/2018,72
21,JCP,"* 0,108743",27/12/2017,28/12/2017,29/01/2018,72
22,JCP,"* 0,108582",26/09/2017,27/09/2017,29/01/2018,72
23,JCP,"* 0,184019",26/06/2017,27/06/2017,29/01/2018,72
24,JCP,"* 0,168321",30/06/2016,01/07/2016,31/05/2017,72
25,JCP,"* 0,239600",21/12/2015,22/12/2015,17/05/2016,72
26,JCP,"* 0,159033",30/06/2015,01/07/2015,15/12/2015,72
27,Dividendo,"* 0,035133",29/04/2015,30/04/2015,18/05/2015,72
28,JCP,"* 0,150500",22/12/2014,23/12/2014,18/05/2015,72
29,JCP,"* 0,124233",30/06/2014,01/07/2014,18/11/2014,72
30,JCP,"* 0,079867",17/12/2013,18/12/2013,12/02/2014,72
31,JCP,"* 0,079800",26/09/2013,27/09/2013,19/11/2013,72
32,JCP,"* 0,079433",27/06/2013,28/06/2013,22/08/2013,72
33,Dividendo,"* 0,109900",06/03/2013,07/03/2013,21/05/2013,72
34,JCP,"* 0,233600",11/12/2012,12/12/2012,21/05/2013,72
35,Dividendo,"* 0,091533",30/04/2012,02/05/2012,17/05/2012,72
36,JCP,"* 0,187267",23/11/2011,24/11/2011,17/05/2012,72
37,Dividendo,"* 0,192900",29/04/2011,02/05/2011,12/05/2011,72
38,Dividendo,"* 0,113467",30/04/2010,03/05/2010,19/05/2010,72
39,Dividendo,"* 0,045400",30/04/2009,04/05/2009,16/06/2009,72
