,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,750460",28/06/2024,--,--,112
1,JCP,"0,614795",28/12/2023,02/01/2024,27/06/2024,112
2,JCP,"0,900642",30/06/2023,03/07/2023,27/06/2024,112
3,JCP,"0,932690",29/12/2022,02/01/2023,27/06/2023,112
4,JCP,"0,516587",30/06/2022,01/07/2022,27/06/2023,112
5,Dividendo,"0,059298",28/04/2022,29/04/2022,24/06/2022,112
6,JCP,"0,585507",30/12/2021,03/01/2022,24/06/2022,112
7,JCP,"0,506127",30/06/2021,01/07/2021,24/06/2022,112
8,JCP,"0,488226",30/12/2020,04/01/2021,18/06/2021,112
9,JCP,"0,504799",30/06/2020,01/07/2020,18/06/2021,112
10,JCP,"* 0,523419",30/12/2019,02/01/2020,22/06/2020,112
11,JCP,"* 0,583449",28/06/2019,01/07/2019,22/06/2020,112
12,Dividendo,"* 0,327293",24/04/2019,25/04/2019,21/06/2019,112
13,JCP,"* 0,558849",28/12/2018,02/01/2019,21/06/2019,112
14,JCP,"* 0,533624",02/07/2018,03/07/2018,21/06/2019,112
15,Dividendo,"* 0,021867",26/04/2018,27/04/2018,25/06/2018,112
