,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,402500",19/07/2024,22/07/2024,09/08/2024,123
1,JCP,"0,402400",19/04/2024,22/04/2024,15/05/2024,123
2,JCP,"0,402856",19/01/2024,22/01/2024,08/02/2024,123
3,JCP,"0,301180",19/10/2023,20/10/2023,10/11/2023,123
4,Dividendo,"0,102186",19/10/2023,20/10/2023,10/11/2023,123
5,JCP,"0,403346",20/07/2023,21/07/2023,16/08/2023,123
6,JCP,"0,403261",24/04/2023,25/04/2023,15/05/2023,123
7,JCP,"0,457629",26/01/2023,27/01/2023,06/03/2023,123
8,JCP,"0,236690",21/10/2022,24/10/2022,22/11/2022,123
9,Dividendo,"0,220552",21/10/2022,24/10/2022,22/11/2022,123
10,JCP,"0,457269",12/08/2022,15/08/2022,06/09/2022,123
11,JCP,"0,268356",20/04/2022,22/04/2022,16/05/2022,123
12,Dividendo,"0,187849",20/04/2022,22/04/2022,16/05/2022,123
13,Dividendo,"0,348501",10/02/2022,11/02/2022,04/03/2022,123
14,JCP,"0,455732",10/02/2022,11/02/2022,04/03/2022,123
15,JCP,"0,066752",07/01/2022,10/01/2022,03/02/2022,123
16,Dividendo,"0,804259",04/11/2021,05/11/2021,03/12/2022,123
17,JCP,"0,911494",04/08/2021,05/08/2021,03/09/2021,123
18,Dividendo,"0,804259",07/05/2021,10/05/2021,02/06/2021,123
19,Dividendo,"0,137393",12/02/2021,17/02/2021,03/03/2021,123
20,JCP,"0,178421",08/01/2021,11/01/2021,01/02/2021,123
21,JCP,"0,268303",04/11/2020,05/11/2020,23/12/2020,123
22,JCP,"0,206596",06/08/2020,07/08/2020,25/09/2020,123
23,JCP,"0,238797",07/05/2020,08/05/2020,26/06/2020,123
24,JCP,"0,270831",03/01/2020,06/01/2020,21/02/2020,123
25,Dividendo,"1,820737",03/01/2020,06/01/2020,21/02/2020,123
26,JCP,"0,268088",08/10/2019,09/10/2019,30/10/2019,123
27,JCP,"0,268043",05/07/2019,08/07/2019,31/07/2019,123
28,JCP,"0,267929",05/04/2019,08/04/2019,29/04/2019,123
29,Dividendo,"0,514380",07/01/2019,08/01/2019,26/02/2019,123
30,JCP,"0,771571",07/01/2019,08/01/2019,26/02/2019,123
31,JCP,"0,160646",05/10/2018,08/10/2018,26/10/2018,123
32,Dividendo,"0,160640",04/07/2018,05/07/2018,27/07/2018,123
33,JCP,"0,160293",05/04/2018,06/04/2018,26/04/2018,123
34,JCP,"0,133542",06/10/2017,09/10/2017,26/10/2017,123
35,JCP,"0,133408",02/08/2017,03/08/2017,25/08/2017,123
36,JCP,"0,133093",03/05/2017,04/05/2017,26/05/2017,123
37,JCP,"0,892750",04/01/2017,05/01/2017,23/02/2017,123
38,Dividendo,"0,186544",04/01/2017,05/01/2017,23/02/2017,123
39,JCP,"0,133200",06/07/2016,07/07/2016,26/08/2016,123
40,Dividendo,"0,425800",30/12/2015,04/01/2016,25/02/2016,123
41,JCP,"0,372500",30/12/2015,04/01/2016,25/02/2016,123
42,Dividendo,"0,810200",09/09/2015,10/09/2015,05/10/2015,123
43,Dividendo,"0,039800",27/03/2015,30/03/2015,28/08/2015,123
44,JCP,"0,183100",30/12/2014,02/01/2015,26/02/2015,123
45,Dividendo,"0,058300",25/09/2014,26/09/2014,26/02/2015,123
46,Dividendo,"0,106100",25/06/2014,26/06/2014,28/08/2014,123
47,Dividendo,"0,058300",26/03/2014,27/03/2014,28/08/2014,123
48,Dividendo,"0,264700",30/12/2013,02/01/2014,26/02/2014,123
49,Dividendo,"0,119000",26/09/2013,27/09/2013,26/02/2014,123
50,Dividendo,"0,171600",25/06/2013,26/06/2013,29/08/2013,123
51,JCP,"0,079200",27/03/2013,28/03/2013,29/08/2013,123
52,JCP,"0,118800",19/12/2012,20/12/2012,26/02/2013,123
53,Dividendo,"0,066000",19/12/2012,20/12/2012,26/02/2013,123
54,JCP,"0,044900",28/06/2012,29/06/2012,29/08/2012,123
55,Dividendo,"0,237700",28/06/2012,29/06/2012,29/08/2012,123
56,JCP,"0,105600",28/03/2012,29/03/2012,29/08/2012,123
57,Dividendo,"0,204500",21/12/2011,22/12/2011,28/02/2012,123
58,JCP,"0,105300",22/09/2011,23/09/2011,28/02/2012,123
59,JCP,"0,144900",21/06/2011,22/06/2011,29/08/2011,123
60,Dividendo,"0,026300",21/06/2011,22/06/2011,29/08/2011,123
61,Dividendo,"0,197500",31/05/2011,01/06/2011,29/08/2011,123
62,JCP,"0,158000",24/03/2011,25/03/2011,29/08/2011,123
63,Dividendo,"0,337100",22/12/2010,23/12/2010,25/02/2011,123
64,JCP,"0,113200",22/12/2010,23/12/2010,25/02/2011,123
65,JCP,"0,139600",22/09/2010,23/09/2010,25/02/2011,123
66,JCP,"0,105300",30/06/2010,01/07/2010,25/08/2010,123
67,Dividendo,"0,131700",30/06/2010,01/07/2010,25/08/2010,123
68,JCP,"0,105300",22/03/2010,23/03/2010,25/08/2010,123
69,Dividendo,"0,197500",28/12/2009,29/12/2009,22/02/2010,123
70,JCP,"0,052700",28/12/2009,29/12/2009,22/02/2010,123
