,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"* 1,250000",27/07/2016,--,27/07/2016,168
1,Dividendo,"* 1,053000",02/05/2016,--,02/05/2016,168
2,Dividendo,"0,091013",30/04/2024,02/05/2024,31/05/2024,168
3,Dividendo,"0,090589",28/04/2023,02/05/2023,31/05/2023,168
4,Dividendo,"0,180718",29/04/2022,02/05/2022,31/05/2022,168
5,Dividendo,"0,047463",30/04/2021,03/05/2021,31/05/2021,168
6,Dividendo,"* 0,324500",29/04/2016,02/05/2016,10/05/2016,168
7,Dividendo,"* 0,197000",14/04/2016,15/04/2016,05/05/2016,168
8,Dividendo,"* 1,971950",29/04/2015,30/04/2015,12/05/2015,168
9,Dividendo,"* 2,522500",23/04/2014,24/04/2014,06/05/2014,168
10,Dividendo,"* 0,815000",30/04/2013,02/05/2013,15/05/2014,168
11,Dividendo,"* 2,608000",19/04/2013,22/04/2013,03/05/2013,168
12,Dividendo,"* 5,448500",16/04/2012,17/04/2012,26/04/2012,168
13,Dividendo,"* 3,985500",15/04/2011,18/04/2011,29/04/2011,168
14,Dividendo,"* 1,722000",26/04/2010,27/04/2010,31/05/2010,168
15,Dividendo,"* 1,092500",22/04/2009,23/04/2009,29/05/2009,168
16,Dividendo,"* 0,150000",15/02/2008,18/02/2008,05/03/2008,168
