,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"2,813906",26/08/2024,27/08/2024,02/09/2024,387
1,JCP,"3,155095",26/03/2024,27/03/2024,03/04/2024,387
2,Dividendo,"0,086716",26/03/2024,27/03/2024,03/04/2024,387
3,JCP,"3,544274",31/03/2023,04/04/2023,06/04/2023,387
4,JCP,"1,934604",26/08/2022,01/09/2022,06/09/2022,387
5,Dividendo,"0,109661",28/03/2022,29/03/2022,07/04/2022,387
6,JCP,"2,372642",28/03/2022,29/03/2022,07/04/2022,387
7,Dividendo,"0,087383",29/10/2021,01/11/2021,11/11/2021,387
8,JCP,"1,875663",29/10/2021,01/11/2021,11/11/2021,387
9,JCP,"2,803972",31/03/2021,01/04/2021,12/04/2021,387
10,Dividendo,"0,768808",27/03/2020,30/03/2020,13/04/2020,387
11,JCP,"1,922101",27/03/2020,30/03/2020,13/04/2020,387
12,Dividendo,"0,202690",19/08/2019,20/08/2019,28/08/2019,387
13,JCP,"1,931680",19/08/2019,20/08/2019,28/08/2019,387
14,JCP,"1,555295",25/04/2019,26/04/2019,08/05/2019,387
15,JCP,"0,619800",16/08/2018,22/08/2018,29/08/2018,387
16,JCP,"1,107425",26/03/2018,28/03/2018,10/04/2018,387
17,JCP,"0,801576",11/08/2017,15/08/2017,29/08/2017,387
18,JCP,"1,419089",24/03/2017,28/03/2017,11/04/2017,387
19,JCP,"0,625300",11/08/2016,12/08/2016,29/08/2016,387
20,JCP,"0,212500",31/03/2016,01/04/2016,22/04/2016,387
21,JCP,"0,615539",05/08/2015,14/08/2015,28/08/2015,387
22,Dividendo,"4,133816",31/03/2015,08/04/2015,15/04/2015,387
23,JCP,"0,865814",31/03/2015,08/04/2015,15/04/2015,387
24,JCP,"0,867845",14/08/2014,15/08/2014,28/08/2014,387
25,Dividendo,"0,389060",14/08/2014,15/08/2014,28/08/2014,387
26,JCP,"0,567173",28/03/2014,01/04/2014,09/04/2014,387
27,Dividendo,"1,193929",31/07/2013,01/08/2013,14/08/2013,387
28,Dividendo,"0,014946",22/03/2013,03/04/2013,09/04/2013,387
29,JCP,"0,709174",22/03/2013,03/04/2013,09/04/2013,387
30,JCP,"0,079516",30/03/2012,02/04/2012,17/04/2012,387
31,Dividendo,"0,970883",01/04/2011,04/04/2011,15/04/2011,387
32,JCP,"0,122612",01/04/2011,04/04/2011,15/04/2011,387
33,JCP,"0,550399",20/12/2010,29/12/2010,29/12/2010,387
34,JCP,"0,639197",06/08/2010,09/08/2010,23/08/2010,387
35,JCP,"0,837659",30/03/2010,01/04/2010,14/04/2010,387
36,Dividendo,"1,464587",30/03/2010,01/04/2010,14/04/2010,387
37,JCP,"0,378218",07/08/2009,18/08/2009,21/08/2009,387
38,JCP,"0,554447",30/03/2009,31/03/2009,14/04/2009,387
39,Dividendo,"0,667689",30/03/2009,31/03/2009,14/04/2009,387
40,JCP,"0,538228",08/08/2008,11/08/2008,21/08/2008,387
41,Dividendo,"0,644146",08/08/2008,11/08/2008,21/08/2008,387
42,Dividendo,"0,055280",17/03/2008,18/03/2008,04/04/2008,387
43,JCP,"0,046626",22/08/2007,23/08/2007,05/09/2007,387
