,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,186602",11/09/2024,12/09/2024,27/09/2024,27
1,JCP,"0,314481",21/08/2024,22/08/2024,30/08/2024,27
2,Dividendo,"0,151861",21/08/2024,22/08/2024,30/08/2024,27
3,Dividendo,"0,005606",21/08/2024,22/08/2024,30/08/2024,27
4,Dividendo,"0,002707",21/08/2024,22/08/2024,30/08/2024,27
5,JCP,"0,204240",13/06/2024,14/06/2024,28/06/2024,27
6,JCP,"0,293161",11/06/2024,12/06/2024,21/06/2024,27
7,Dividendo,"0,164786",11/06/2024,12/06/2024,21/06/2024,27
8,JCP,"* 0,205018",11/03/2024,12/03/2024,27/03/2024,27
9,JCP,"* 0,306818",21/02/2024,22/02/2024,29/02/2024,27
10,Dividendo,"* 0,007412",21/02/2024,22/02/2024,29/02/2024,27
11,Dividendo,"* 0,110409",21/02/2024,22/02/2024,29/02/2024,27
12,JCP,"* 0,171153",11/12/2023,12/12/2023,28/12/2023,27
13,JCP,"* 0,343111",21/11/2023,22/11/2023,30/11/2023,27
14,Dividendo,"* 0,050994",21/11/2023,22/11/2023,30/11/2023,27
15,JCP,"* 0,167099",11/09/2023,12/09/2023,29/09/2023,27
16,Dividendo,"* 0,071861",21/08/2023,22/08/2023,30/08/2023,27
17,JCP,"* 0,327328",21/08/2023,22/08/2023,30/08/2023,27
18,Dividendo,"* 0,001562",21/08/2023,22/08/2023,30/08/2023,27
19,Dividendo,"* 0,007114",21/08/2023,22/08/2023,30/08/2023,27
20,JCP,"* 0,169316",12/06/2023,13/06/2023,30/06/2023,27
21,Dividendo,"* 0,061504",01/06/2023,02/06/2023,12/06/2023,27
22,JCP,"* 0,327210",01/06/2023,02/06/2023,12/06/2023,27
23,JCP,"* 0,176018",13/03/2023,14/03/2023,31/03/2023,27
24,Dividendo,"* 0,002599",23/02/2023,24/02/2023,03/03/2023,27
25,Dividendo,"* 0,006330",23/02/2023,24/02/2023,03/03/2023,27
26,JCP,"* 0,286766",23/02/2023,24/02/2023,03/03/2023,27
27,Dividendo,"* 0,117746",23/02/2023,24/02/2023,03/03/2023,27
28,JCP,"* 0,172763",12/12/2022,13/12/2022,29/12/2022,27
29,JCP,"* 0,317239",21/11/2022,22/11/2022,30/11/2022,27
30,Dividendo,"* 0,085103",21/11/2022,22/11/2022,30/11/2022,27
31,JCP,"* 0,136868",12/09/2022,13/09/2022,30/09/2022,27
32,Dividendo,"* 0,002217",22/08/2022,23/08/2022,31/08/2022,27
33,Dividendo,"* 0,006319",22/08/2022,23/08/2022,31/08/2022,27
34,JCP,"* 0,285339",22/08/2022,23/08/2022,31/08/2022,27
35,Dividendo,"* 0,100095",22/08/2022,23/08/2022,31/08/2022,27
36,JCP,"* 0,125142",13/06/2022,14/06/2022,30/06/2022,27
37,Dividendo,"* 0,077674",23/05/2022,24/05/2022,31/05/2022,27
38,JCP,"* 0,258862",23/05/2022,24/05/2022,31/05/2022,27
39,JCP,"* 0,105314",14/03/2022,15/03/2022,31/03/2022,27
40,Dividendo,"* 0,003227",02/03/2022,03/03/2022,11/03/2022,27
41,JCP,"* 0,227103",02/03/2022,03/03/2022,11/03/2022,27
42,Dividendo,"* 0,004119",02/03/2022,03/03/2022,11/03/2022,27
43,Dividendo,"* 0,177911",02/03/2022,03/03/2022,11/03/2022,27
44,JCP,"* 0,087496",13/12/2021,14/12/2021,30/12/2021,27
45,JCP,"* 0,196852",22/11/2021,23/11/2021,30/11/2021,27
46,JCP,"* 0,092370",13/09/2021,14/09/2021,30/09/2021,27
47,JCP,"* 0,172794",23/08/2021,24/08/2021,31/08/2021,27
48,Dividendo,"* 0,001350",23/08/2021,24/08/2021,31/08/2021,27
49,JCP,"* 0,084260",11/06/2021,14/06/2021,30/06/2021,27
50,Dividendo,"* 0,037167",21/05/2021,24/05/2021,28/05/2021,27
51,JCP,"* 0,170056",21/05/2021,24/05/2021,28/05/2021,27
52,JCP,"* 0,072857",11/03/2021,12/03/2021,31/03/2021,27
53,Dividendo,"* 0,000666",22/02/2021,23/02/2021,03/03/2021,27
54,JCP,"* 0,217265",22/02/2021,23/02/2021,03/03/2021,27
55,JCP,"* 0,058492",11/12/2020,14/12/2020,30/12/2020,27
56,JCP,"* 0,097387",16/11/2020,17/11/2020,27/11/2020,27
57,JCP,"* 0,051431",11/09/2020,14/09/2020,30/09/2020,27
58,JCP,"* 0,220310",21/08/2020,24/08/2020,31/08/2020,27
59,Dividendo,"* 0,000784",21/08/2020,24/08/2020,31/08/2020,27
60,JCP,"* 0,090710",11/03/2020,12/03/2020,31/03/2020,27
