,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,130497",03/05/2023,04/05/2023,07/07/2023,185
1,JCP,"0,079556",03/05/2023,04/05/2023,07/07/2023,185
2,Dividendo,"0,162049",18/08/2022,19/08/2022,01/09/2022,185
3,JCP,"0,146079",18/08/2022,19/08/2022,01/09/2022,185
4,Dividendo,"0,024746",23/03/2022,24/03/2022,05/04/2022,185
5,Dividendo,"0,573600",19/11/2021,22/11/2021,30/11/2021,185
6,Dividendo,"0,129800",03/09/2021,06/09/2021,15/09/2021,185
7,Dividendo,"0,180437",30/04/2021,03/05/2021,13/05/2021,185
8,JCP,"0,132485",30/04/2021,03/05/2021,13/05/2021,185
9,Dividendo,"0,111813",22/01/2021,26/01/2021,09/02/2021,185
10,Dividendo,"0,039798",05/05/2020,06/05/2020,20/11/2020,185
11,JCP,"0,074690",05/04/2019,08/04/2019,30/04/2019,185
12,Dividendo,"0,080231",05/04/2019,08/04/2019,30/04/2019,185
13,JCP,"0,043494",14/08/2018,15/08/2018,29/08/2018,185
14,Dividendo,"0,018882",14/08/2018,15/08/2018,29/08/2018,185
15,Dividendo,"0,106118",04/04/2018,05/04/2018,25/05/2018,185
16,JCP,"0,025431",04/04/2018,05/04/2018,25/05/2018,185
17,JCP,"0,070041",09/08/2017,10/08/2017,18/08/2017,185
18,Dividendo,"0,003185",28/04/2017,02/05/2017,01/06/2017,185
19,JCP,"0,037100",29/04/2016,02/05/2016,04/07/2016,185
20,Dividendo,"0,014300",29/04/2016,02/05/2016,04/07/2016,185
21,JCP,"0,037500",07/08/2015,10/08/2015,21/09/2015,185
22,Dividendo,"0,244091",01/05/2015,04/05/2015,15/06/2015,185
23,Dividendo,"0,244100",30/04/2015,04/05/2015,15/06/2015,185
24,JCP,"0,040700",13/08/2014,14/08/2014,26/09/2014,185
25,Dividendo,"0,100700",30/04/2014,02/05/2014,30/05/2014,185
26,JCP,"0,048400",30/04/2014,02/05/2014,30/05/2014,185
27,JCP,"0,026200",12/08/2013,13/08/2013,26/09/2013,185
28,Dividendo,"0,017600",12/08/2013,13/08/2013,26/09/2013,185
29,Dividendo,"0,054300",30/04/2013,02/05/2013,21/05/2013,185
30,JCP,"0,013200",18/12/2012,19/12/2012,28/12/2012,185
31,Dividendo,"0,032100",18/12/2012,19/12/2012,28/12/2012,185
