,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,530360",24/01/2024,25/01/2024,21/02/2024,381
1,Dividendo,"0,499170",25/01/2023,02/02/2023,15/03/2023,381
2,Dividendo,"0,074650",15/08/2022,19/08/2022,03/10/2022,381
3,Dividendo,"0,490070",26/01/2022,31/01/2022,16/03/2022,381
4,Dividendo,"0,073290",16/08/2021,19/08/2021,04/10/2021,381
5,Dividendo,"0,474330",27/01/2021,28/01/2021,16/03/2021,381
6,Dividendo,"0,070940",14/08/2020,20/08/2020,05/10/2020,381
7,Dividendo,"0,455120",27/01/2020,28/01/2020,--,381
8,Dividendo,"0,068070",13/08/2019,21/08/2019,01/10/2019,381
9,Dividendo,"0,340230",28/01/2019,30/01/2019,18/03/2019,381
10,Dividendo,"0,159700",14/08/2018,28/08/2018,02/10/2018,381
11,Dividendo,"0,326000",26/01/2018,05/02/2018,19/03/2018,381
12,Dividendo,"0,150500",17/08/2017,25/08/2017,--,381
13,Dividendo,"0,300800",23/01/2017,26/01/2017,--,381
14,Dividendo,"0,148200",15/08/2016,23/08/2016,--,381
15,Dividendo,"0,282200",20/01/2016,22/01/2016,--,381
16,Dividendo,"0,139000",13/08/2015,25/08/2015,--,381
17,Dividendo,"0,282390",21/01/2015,22/01/2015,16/03/2015,381
18,Dividendo,"0,121000",12/08/2014,14/08/2014,06/10/2014,381
19,JCP,"0,055900",21/01/2014,31/01/2014,17/03/2014,381
20,Dividendo,"0,159900",21/01/2014,31/01/2014,--,381
21,Dividendo,"0,147810",13/08/2013,28/08/2013,07/10/2013,381
22,JCP,"0,031830",13/08/2013,28/08/2013,07/10/2013,381
23,JCP,"0,206350",13/08/2012,14/08/2012,--,381
24,JCP,"0,138210",11/08/2011,15/08/2011,26/09/2011,381
25,JCP,"0,210870",27/01/2011,03/02/2011,14/03/2011,381
26,JCP,"0,132770",12/08/2010,16/08/2010,27/09/2010,381
27,JCP,"0,009200",28/01/2010,01/02/2010,15/03/2010,381
28,Dividendo,"0,127450",28/01/2010,01/02/2010,15/03/2010,381
29,JCP,"0,159150",13/08/2009,19/08/2009,28/09/2009,381
30,JCP,"0,121010",05/02/2009,12/02/2009,06/03/2009,381
31,JCP,"0,142350",12/08/2008,18/08/2008,29/08/2008,381
32,JCP,"0,134300",17/01/2008,18/01/2008,07/03/2008,381
33,Dividendo,"0,094760",14/08/2007,15/08/2007,06/09/2007,381
