,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,084000",21/10/2024,22/10/2024,08/11/2024,173
1,JCP,"0,084000",22/07/2024,23/07/2024,15/08/2024,173
2,JCP,"0,084000",22/04/2024,23/04/2024,16/05/2024,173
3,JCP,"0,335600",21/12/2023,22/12/2023,15/02/2024,173
4,JCP,"0,020000",23/10/2023,24/10/2023,14/11/2023,173
5,JCP,"0,020000",24/04/2023,25/04/2023,16/05/2023,173
6,JCP,"0,125207",22/12/2022,23/12/2022,16/02/2023,173
7,JCP,"0,240125",21/10/2022,24/10/2022,16/11/2022,173
8,Dividendo,"0,315510",27/12/2021,28/12/2021,18/02/2022,173
9,JCP,"0,178607",29/12/2020,30/12/2020,01/04/2021,173
10,JCP,"0,250000",19/12/2019,20/12/2019,12/02/2020,173
