,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,440000",09/08/2024,12/08/2024,16/08/2024,195
1,JCP,"0,340000",27/05/2024,28/05/2024,10/06/2024,195
2,Dividendo,"0,307419",22/04/2024,23/04/2024,30/04/2024,195
3,JCP,"0,307000",06/12/2023,07/12/2023,15/12/2023,195
4,JCP,"0,270000",27/10/2023,30/10/2023,08/11/2023,195
5,JCP,"0,200000",21/07/2023,24/07/2023,31/07/2023,195
6,JCP,"0,180000",15/05/2023,16/05/2023,22/05/2023,195
7,JCP,"0,263030",05/01/2023,06/01/2023,31/01/2023,195
8,JCP,"0,290354",05/01/2022,06/01/2022,31/01/2022,195
9,JCP,"0,350000",14/11/2019,18/11/2019,03/01/2020,195
10,JCP,"0,350000",14/11/2019,18/11/2019,10/12/2020,195
11,JCP,"0,588235",14/12/2018,17/12/2018,10/01/2019,195
12,JCP,"0,235294",26/09/2018,27/09/2018,11/10/2018,195
13,Dividendo,"0,150000",26/04/2018,27/04/2018,18/05/2018,195
14,Dividendo,"0,200000",14/11/2017,16/11/2017,24/11/2017,195
15,Dividendo,"0,167446",28/04/2017,02/05/2017,12/05/2017,195
16,JCP,"0,235294",15/12/2016,16/12/2016,28/12/2016,195
17,JCP,"0,235294",15/12/2016,16/12/2016,27/01/2017,195
18,JCP,"0,235300",21/09/2016,22/09/2016,29/09/2016,195
19,Dividendo,"0,248900",29/04/2016,02/05/2016,31/05/2016,195
20,JCP,"0,085800",21/12/2015,22/12/2015,18/01/2016,195
21,Dividendo,"0,127100",21/12/2015,22/12/2015,18/01/2016,195
22,Dividendo,"0,101200",11/11/2015,12/11/2015,27/11/2015,195
23,JCP,"0,210400",11/11/2015,12/11/2015,27/11/2015,195
24,Dividendo,"0,050000",13/07/2015,14/07/2015,03/08/2015,195
25,JCP,"0,270600",22/06/2015,23/06/2015,03/08/2015,195
26,Dividendo,"0,184000",16/04/2015,17/04/2015,15/05/2015,195
27,JCP,"0,098800",11/12/2014,12/12/2014,09/01/2015,195
28,Dividendo,"0,196000",11/12/2014,12/12/2014,09/01/2015,195
29,JCP,"0,150000",21/10/2014,22/10/2014,07/11/2014,195
30,Dividendo,"0,152500",21/10/2014,22/10/2014,07/11/2014,195
31,Dividendo,"0,117200",15/07/2014,16/07/2014,04/08/2014,195
32,JCP,"0,191600",11/06/2014,13/06/2014,04/08/2014,195
33,Dividendo,"0,143000",24/04/2014,25/04/2014,09/05/2014,195
34,Dividendo,"0,190000",21/01/2014,22/01/2014,31/01/2014,195
35,JCP,"0,105900",21/01/2014,22/01/2014,31/01/2014,195
36,Dividendo,"0,186500",21/10/2013,22/10/2013,06/11/2013,195
37,JCP,"0,110000",21/10/2013,22/10/2013,06/11/2013,195
38,JCP,"0,211800",15/08/2013,16/08/2013,26/08/2013,195
39,Dividendo,"0,100000",15/08/2013,16/08/2013,26/08/2013,195
40,Dividendo,"0,332500",30/04/2013,02/05/2013,15/05/2013,195
41,JCP,"0,224000",22/01/2013,23/01/2013,30/01/2013,195
42,Dividendo,"0,280000",08/11/2012,09/11/2012,27/11/2012,195
43,Dividendo,"0,084500",14/08/2012,15/08/2012,24/08/2012,195
44,JCP,"0,230000",14/08/2012,15/08/2012,24/08/2012,195
45,Dividendo,"1,187300",26/04/2012,27/04/2012,10/05/2012,195
46,Dividendo,"0,055300",13/12/2011,14/12/2011,09/01/2012,195
47,JCP,"0,151900",13/12/2011,14/12/2011,09/01/2012,195
48,Dividendo,"0,055300",21/10/2011,24/10/2011,07/11/2011,195
49,JCP,"0,151900",21/10/2011,24/10/2011,07/11/2011,195
50,JCP,"0,211800",21/07/2011,22/07/2011,29/07/2011,195
51,JCP,"0,164700",26/04/2011,27/04/2011,06/05/2011,195
52,Dividendo,"0,044000",26/04/2011,27/04/2011,06/05/2011,195
53,Dividendo,"0,130000",14/12/2010,15/12/2010,28/01/2011,195
54,JCP,"0,141200",22/10/2010,25/10/2010,29/10/2010,195
55,JCP,"0,141200",21/07/2010,22/07/2010,30/07/2010,195
56,JCP,"0,117600",25/03/2010,26/03/2010,30/04/2010,195
57,Dividendo,"0,030000",25/03/2010,26/03/2010,30/04/2010,195
58,Dividendo,"0,110000",30/12/2009,31/12/2009,29/01/2010,195
59,JCP,"0,141200",22/10/2009,23/10/2009,30/10/2009,195
60,JCP,"0,141200",06/07/2009,07/07/2009,30/07/2009,195
61,JCP,"0,088000",24/03/2009,25/03/2009,29/04/2009,195
62,Dividendo,"0,100000",30/12/2008,31/12/2008,30/01/2009,195
63,Dividendo,"0,056800",21/10/2008,22/10/2008,31/10/2008,195
64,JCP,"0,086100",21/10/2008,22/10/2008,31/10/2008,195
65,JCP,"0,152900",01/08/2008,04/08/2008,14/08/2008,195
66,Dividendo,"0,100000",17/12/2007,18/12/2007,09/01/2008,195
67,JCP,"0,066600",24/10/2007,25/10/2007,12/11/2007,195
68,Dividendo,"0,043400",24/10/2007,25/10/2007,12/11/2007,195
69,JCP,"0,134000",26/07/2007,27/07/2007,10/08/2007,195
70,JCP,"0,064000",20/10/2006,23/10/2006,07/11/2006,195
71,Dividendo,"0,045600",20/10/2006,23/10/2006,07/11/2006,195
72,JCP,"0,069400",18/07/2006,19/07/2006,03/08/2006,195
73,Dividendo,"0,041000",18/07/2006,19/07/2006,03/08/2006,195
