,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,059200",30/04/2019,02/05/2019,24/05/2019,226
1,Dividendo,"0,313000",02/05/2018,03/05/2018,25/05/2018,226
2,Dividendo,"0,093600",26/04/2017,27/04/2017,19/05/2017,226
3,Dividendo,"0,029300",20/04/2016,22/04/2016,20/05/2016,226
4,Dividendo,"0,205900",27/04/2012,30/04/2012,11/07/2012,226
