,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,596783",25/04/2024,--,--,54
1,Dividendo,"0,333404",11/12/2023,12/12/2023,18/12/2023,54
2,Dividendo,"0,511295",02/05/2023,03/05/2023,21/08/2023,54
3,Dividendo,"0,564779",22/04/2022,25/04/2022,14/12/2022,54
4,Dividendo,"1,087274",23/04/2021,26/04/2021,14/06/2021,54
5,Dividendo,"1,560452",15/12/2020,16/12/2020,29/12/2020,54
6,Dividendo,"0,256908",23/07/2020,24/07/2020,17/12/2020,54
7,Dividendo,"0,047193",30/04/2020,04/05/2020,26/05/2020,54
8,JCP,"1,040511",10/12/2019,11/12/2019,20/12/2019,54
9,Dividendo,"0,780383",10/07/2019,11/07/2019,31/07/2019,54
10,Dividendo,"0,598713",18/12/2018,19/12/2018,27/12/2018,54
11,Dividendo,"0,520934",07/05/2018,08/05/2018,02/07/2018,54
12,Dividendo,"0,094063",28/04/2017,02/05/2017,26/06/2017,54
13,Dividendo,"0,279200",28/04/2016,29/04/2016,23/06/2016,54
14,Dividendo,"0,414994",28/04/2015,29/04/2015,26/06/2015,54
15,Dividendo,"0,423071",28/04/2014,29/04/2014,27/06/2014,54
16,Dividendo,"0,503900",30/04/2013,02/05/2013,28/06/2013,54
17,Dividendo,"0,288100",27/04/2012,30/04/2012,27/06/2012,54
18,Dividendo,"0,337000",29/04/2011,02/05/2011,24/06/2011,54
19,Dividendo,"0,470300",30/04/2010,03/05/2010,11/05/2010,54
20,Dividendo,"0,185400",30/04/2009,04/05/2009,11/05/2009,54
21,Dividendo,"0,041000",29/04/2008,30/04/2008,16/05/2008,54
22,Dividendo,"0,168700",17/09/2007,18/09/2007,25/09/2007,54
23,Dividendo,"0,085200",30/04/2007,02/05/2007,10/05/2007,54
24,JCP,"0,180600",20/10/2006,23/10/2006,31/10/2006,54
25,Dividendo,"0,269000",11/04/2006,12/04/2006,26/04/2006,54
26,Dividendo,"0,214500",14/12/2004,15/12/2004,23/12/2004,54
27,Dividendo,"0,093800",30/04/2004,03/05/2004,08/06/2004,54
28,Dividendo,"0,134300",16/04/2003,17/04/2003,30/05/2003,54
29,Dividendo,"0,238400",07/03/2002,08/03/2002,18/03/2002,54
30,Dividendo,"0,251400",20/02/2001,21/02/2001,07/03/2001,54
31,Dividendo,"0,129200",25/04/2000,26/04/2000,23/06/2000,54
32,Dividendo,"0,079700",30/04/1999,03/05/1999,30/06/1999,54
