,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,120778",03/05/2023,04/05/2023,19/05/2023,83
1,JCP,"0,151804",26/12/2022,27/12/2022,05/04/2023,83
2,JCP,"0,152055",30/09/2022,03/10/2022,06/01/2023,83
3,JCP,"0,146550",30/06/2022,01/07/2022,11/10/2022,83
4,Dividendo,"0,848884",04/05/2022,05/05/2022,16/05/2022,83
5,JCP,"0,149454",30/03/2022,31/03/2022,05/07/2022,83
6,JCP,"0,125375",29/12/2021,30/12/2021,31/01/2022,83
7,JCP,"0,076777",29/09/2021,30/09/2021,03/11/2021,83
8,JCP,"0,090704",29/06/2021,30/06/2021,12/07/2021,83
9,JCP,"0,080166",28/06/2021,29/06/2021,11/10/2021,83
10,JCP,"0,147812",05/01/2021,06/01/2021,01/07/2021,83
11,JCP,"0,133723",03/01/2020,06/01/2020,29/12/2020,83
12,JCP,"0,093238",03/10/2019,04/10/2019,06/01/2020,83
13,JCP,"0,076203",27/09/2019,30/09/2019,10/10/2019,83
14,JCP,"0,076228",28/06/2019,01/07/2019,05/07/2019,83
15,JCP,"0,144399",20/12/2018,21/12/2018,05/04/2019,83
16,JCP,"0,096756",26/10/2018,29/10/2018,05/04/2019,83
17,JCP,"0,032950",29/06/2018,02/07/2018,01/10/2018,83
18,JCP,"0,003697",26/04/2018,27/04/2018,30/05/2018,83
19,JCP,"0,022147",04/04/2018,05/04/2018,30/08/2018,83
20,JCP,"0,070260",04/01/2018,05/01/2018,30/05/2018,83
