,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,080000",26/09/2024,27/09/2024,30/12/2024,203
1,JCP,"0,140702",26/06/2024,27/06/2024,10/07/2024,203
2,Dividendo,"0,013983",29/04/2024,30/04/2024,31/12/2024,203
3,JCP,"0,125218",22/03/2024,25/03/2024,10/04/2024,203
4,JCP,"0,117519",27/06/2023,28/06/2023,30/10/2023,203
5,JCP,"0,069440",27/06/2023,28/06/2023,14/07/2023,203
6,Dividendo,"0,052393",19/04/2023,20/04/2023,22/12/2023,203
7,JCP,"0,182978",24/03/2023,27/03/2023,17/04/2023,203
8,JCP,"0,176540",21/12/2022,22/12/2022,29/12/2022,203
9,JCP,"0,168143",26/09/2022,27/09/2022,17/10/2022,203
10,JCP,"0,160335",07/07/2022,08/07/2022,15/07/2022,203
11,JCP,"0,139113",06/04/2022,07/04/2022,19/04/2022,203
12,Dividendo,"0,205591",24/03/2022,25/03/2022,05/04/2022,203
13,Dividendo,"0,122725",03/12/2021,06/12/2021,15/12/2021,203
14,JCP,"0,105915",23/09/2021,24/09/2021,05/10/2021,203
15,JCP,"0,019506",05/07/2021,06/07/2021,15/07/2021,203
