,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,450511",26/07/2024,29/07/2024,13/08/2024,132
1,JCP,"0,445733",20/06/2024,21/06/2024,02/07/2024,132
2,Dividendo,"0,793937",28/07/2023,31/07/2023,15/08/2023,132
3,JCP,"0,447492",22/06/2023,23/06/2023,04/07/2023,132
4,JCP,"0,404186",15/12/2022,16/12/2022,23/12/2022,132
5,Dividendo,"0,396783",29/07/2022,01/08/2022,16/08/2022,132
6,JCP,"0,332010",23/06/2022,24/06/2022,05/07/2022,132
7,Dividendo,"1,075609",11/11/2021,12/11/2021,30/11/2021,132
8,JCP,"0,389751",11/11/2021,12/11/2021,30/11/2021,132
9,Dividendo,"0,866110",30/07/2021,02/08/2021,17/08/2021,132
10,JCP,"0,346445",12/11/2020,13/11/2020,10/12/2020,132
11,Dividendo,"0,195028",31/07/2020,03/08/2020,17/08/2020,132
12,JCP,"0,344642",12/12/2019,13/12/2019,23/12/2019,132
13,Dividendo,"0,316566",26/07/2019,29/07/2019,16/08/2019,132
14,Dividendo,"0,513108",27/07/2018,30/07/2018,15/08/2018,132
15,Dividendo,"0,278877",28/07/2017,31/07/2017,15/08/2017,132
16,Dividendo,"* 0,164000",29/07/2016,01/08/2016,15/08/2016,132
17,Dividendo,"* 0,200433",31/07/2015,03/08/2015,14/08/2015,132
18,Dividendo,"* 0,119833",31/07/2014,01/08/2014,15/08/2014,132
19,Dividendo,"* 0,089100",31/07/2013,01/08/2013,15/08/2013,132
20,Dividendo,"* 0,107100",27/07/2012,30/07/2012,15/08/2012,132
21,Dividendo,"* 0,089333",29/07/2011,01/08/2011,15/08/2011,132
22,JCP,"* 0,057767",13/12/2010,14/12/2010,20/12/2010,132
23,Dividendo,"* 0,045200",30/07/2010,02/08/2010,30/08/2010,132
24,JCP,"* 0,054133",30/11/2009,01/12/2009,14/12/2009,132
25,Dividendo,"* 0,059000",27/07/2007,30/07/2007,10/08/2007,132
