,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,106147",06/11/2023,07/11/2023,31/05/2024,286
1,Dividendo,"0,106100",06/11/2023,07/11/2023,30/11/2023,286
2,Dividendo,"0,159374",04/11/2022,07/11/2022,29/11/2022,286
3,Dividendo,"0,159374",04/11/2022,07/11/2022,30/06/2023,286
4,Dividendo,"0,202650",29/10/2021,01/11/2021,22/11/2021,286
5,Dividendo,"0,072664",05/11/2019,06/11/2019,26/06/2020,286
6,JCP,"0,104100",04/06/2019,05/06/2019,30/07/2019,286
7,Dividendo,"0,149900",05/11/2018,06/11/2018,10/05/2019,286
8,JCP,"0,124879",02/11/2017,03/11/2017,28/06/2018,286
9,Dividendo,"0,124900",01/11/2017,03/11/2017,28/06/2018,286
10,Dividendo,"0,124879",03/11/2016,04/11/2016,28/06/2017,286
11,Dividendo,"0,124900",29/10/2015,30/10/2015,28/06/2016,286
12,Dividendo,"0,124900",30/10/2014,31/10/2014,25/06/2015,286
13,Dividendo,"0,124900",24/10/2013,25/10/2013,27/06/2014,286
14,Dividendo,"0,082420",02/11/2010,03/11/2010,31/03/2011,286
15,Dividendo,"0,512700",01/11/2010,03/11/2010,31/03/2011,286
16,Dividendo,"0,414600",29/10/2009,30/10/2009,25/06/2010,286
17,Dividendo,"0,374600",23/10/2008,24/10/2008,25/06/2009,286
18,Dividendo,"0,397991",25/10/2007,26/10/2007,26/11/2007,286
