,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"* 0,022460",22/12/2008,--,22/12/2008,50
1,Dividendo,"0,449993",30/04/2024,02/05/2024,10/06/2024,50
2,Dividendo,"0,350000",28/04/2023,02/05/2023,09/06/2023,50
3,Dividendo,"0,640000",29/04/2022,02/05/2022,29/12/2022,50
4,Dividendo,"0,720000",30/04/2021,03/05/2021,29/12/2021,50
5,Dividendo,"0,319968",17/07/2020,20/07/2020,31/12/2020,50
6,Dividendo,"* 0,190000",30/04/2019,02/05/2019,18/12/2021,50
7,Dividendo,"* 0,220207",27/04/2018,30/04/2018,19/12/2018,50
8,JCP,"* 0,022000",03/01/2018,04/01/2018,19/12/2018,50
9,Dividendo,"* 0,116000",27/04/2017,28/04/2017,21/12/2017,50
10,Dividendo,"* 0,130000",15/04/2016,18/04/2016,15/12/2016,50
11,JCP,"* 0,070000",23/12/2015,28/12/2015,15/12/2016,50
12,Dividendo,"* 0,096000",17/04/2015,20/04/2015,15/12/2015,50
13,JCP,"* 0,060000",19/12/2014,22/12/2014,15/12/2015,50
14,Dividendo,"* 0,018000",25/04/2014,28/04/2014,12/12/2014,50
15,Dividendo,"* 0,034000",30/04/2013,02/05/2013,13/12/2013,50
16,Dividendo,"* 0,092000",19/03/2012,20/03/2012,18/12/2012,50
17,Dividendo,"* 0,360000",29/04/2011,02/05/2011,20/05/2011,50
18,Dividendo,"* 0,080000",29/04/2010,30/04/2010,17/05/2010,50
19,JCP,"* 0,014000",28/12/2009,29/12/2009,17/05/2010,50
20,Dividendo,"* 0,257360",18/04/2008,22/04/2008,07/05/2008,50
21,JCP,"* 0,014640",28/12/2007,07/04/2008,07/05/2008,50
22,Dividendo,"* 0,109640",05/04/2007,06/04/2007,07/05/2007,50
