,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,014656",21/08/2024,22/08/2024,04/09/2024,144
1,Dividendo,"0,084006",21/05/2024,22/05/2024,05/06/2024,144
2,Dividendo,"0,056327",02/05/2024,03/05/2024,15/05/2024,144
3,JCP,"0,105303",02/05/2024,03/05/2024,15/05/2024,144
4,Dividendo,"0,035375",21/11/2023,22/11/2023,06/12/2023,144
5,JCP,"0,022169",21/11/2023,22/11/2023,06/12/2023,144
6,Dividendo,"0,018995",21/08/2023,22/08/2023,06/09/2023,144
7,Dividendo,"0,075510",22/05/2023,23/05/2023,07/06/2023,144
8,Dividendo,"1,113718",02/05/2023,03/05/2023,17/05/2023,144
9,JCP,"0,121993",02/05/2023,03/05/2023,17/05/2023,144
10,Dividendo,"0,065508",03/11/2022,04/11/2022,23/11/2022,144
11,JCP,"0,037707",03/11/2022,04/11/2022,23/11/2022,144
12,JCP,"0,019962",11/08/2022,12/08/2022,31/08/2022,144
13,Dividendo,"0,008478",11/08/2022,12/08/2022,31/08/2022,144
14,Dividendo,"0,051760",09/05/2022,10/05/2022,22/05/2022,144
15,JCP,"0,041012",09/05/2022,10/05/2022,22/05/2022,144
16,JCP,"0,080917",02/05/2022,03/05/2022,18/05/2022,144
17,Dividendo,"0,000246",02/05/2022,03/05/2022,18/05/2022,144
18,Dividendo,"0,079441",16/12/2021,17/12/2021,28/12/2021,144
19,Dividendo,"0,149262",05/11/2021,08/11/2021,24/11/2021,144
20,Dividendo,"0,037357",05/08/2021,06/08/2021,18/08/2021,144
21,Dividendo,"0,090861",10/05/2021,11/05/2021,19/05/2021,144
22,Dividendo,"0,386895",22/04/2021,23/04/2021,12/05/2021,144
23,JCP,"0,122018",22/04/2021,23/04/2021,12/05/2021,144
24,Dividendo,"0,023872",05/11/2020,06/11/2020,18/11/2020,144
25,Dividendo,"0,021885",05/05/2020,06/05/2020,20/05/2020,144
26,JCP,"0,121949",05/05/2020,06/05/2020,20/05/2020,144
27,Dividendo,"0,021900",22/04/2020,23/04/2020,06/05/2020,144
28,JCP,"0,122000",22/04/2020,23/04/2020,06/05/2020,144
29,Dividendo,"0,104000",04/11/2019,05/11/2019,19/11/2019,144
30,Dividendo,"0,017048",08/08/2019,09/08/2019,21/08/2019,144
31,Dividendo,"0,040753",09/05/2019,10/05/2019,22/05/2019,144
32,JCP,"0,144400",23/04/2019,24/04/2019,08/05/2019,144
33,Dividendo,"0,014900",23/04/2019,24/04/2019,08/05/2019,144
34,Dividendo,"0,052457",05/11/2018,06/11/2018,21/11/2018,144
35,Dividendo,"0,037418",06/08/2018,07/08/2018,22/08/2018,144
36,Dividendo,"* 0,100571",07/05/2018,08/05/2018,23/05/2018,144
