,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,037816",21/11/2024,22/11/2024,02/12/2024,161
1,Dividendo,"0,037816",24/10/2024,25/10/2024,04/11/2024,161
2,Dividendo,"0,037816",23/09/2024,24/09/2024,02/10/2024,161
3,Dividendo,"0,027750",22/08/2024,23/08/2024,02/09/2024,161
4,Dividendo,"0,027750",19/07/2024,22/07/2024,01/08/2024,161
5,Dividendo,"0,027750",20/06/2024,21/06/2024,01/07/2024,161
6,Dividendo,"0,027750",23/05/2024,24/05/2024,03/06/2024,161
7,Dividendo,"0,027750",24/04/2024,25/04/2024,06/05/2024,161
8,Dividendo,"0,503552",14/08/2023,15/08/2023,23/08/2023,161
9,Dividendo,"0,169396",18/05/2023,19/05/2023,29/05/2023,161
10,Dividendo,"0,086194",24/03/2023,27/03/2023,04/04/2023,161
11,Dividendo,"0,117521",16/11/2022,17/11/2022,28/11/2022,161
12,Dividendo,"0,042607",16/09/2022,19/09/2022,28/09/2022,161
13,Dividendo,"0,066518",18/05/2022,19/05/2022,27/05/2022,161
14,Dividendo,"0,100797",07/03/2022,08/03/2022,16/03/2022,161
15,Dividendo,"0,117641",17/11/2021,18/11/2021,25/11/2021,161
16,Dividendo,"0,013188",05/05/2021,06/05/2021,14/05/2021,161
17,Dividendo,"0,433889",05/05/2021,06/05/2021,14/05/2021,161
