,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,200900",06/12/2023,07/12/2023,30/05/2024,258
1,JCP,"0,181600",06/12/2022,07/12/2022,25/05/2023,258
2,JCP,"0,107900",16/12/2021,17/12/2021,26/05/2022,258
3,Dividendo,"0,105827",11/05/2021,12/05/2021,28/05/2021,258
4,JCP,"0,107399",04/12/2020,07/12/2020,28/05/2021,258
5,Dividendo,"0,182821",05/08/2020,06/08/2020,16/12/2020,258
6,Dividendo,"0,367183",05/02/2020,06/02/2020,14/02/2020,258
7,JCP,"0,066468",16/12/2019,17/12/2019,16/12/2020,258
8,JCP,"0,113500",11/12/2015,14/12/2015,25/05/2016,258
9,JCP,"0,151400",22/12/2014,23/12/2014,28/05/2015,258
10,JCP,"0,098400",23/12/2013,26/12/2013,29/05/2014,258
11,Dividendo,"0,394300",20/05/2013,21/05/2013,29/05/2013,258
12,JCP,"0,136200",21/12/2012,26/12/2012,29/05/2013,258
