,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"* 0,543083",19/04/2024,22/04/2024,15/05/2024,129
1,Dividendo,"* 1,479000",28/04/2023,02/05/2023,15/06/2023,129
2,Dividendo,"* 1,486458",27/04/2022,28/04/2022,15/06/2022,129
3,Dividendo,"* 1,242100",30/04/2021,03/05/2021,15/06/2021,129
