,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"1,146093",19/08/2024,20/08/2024,01/10/2024,376
1,JCP,"1,047637",28/02/2024,29/02/2024,08/03/2024,376
2,JCP,"1,189349",17/08/2023,18/08/2023,06/09/2023,376
3,JCP,"2,243082",23/02/2023,24/02/2023,07/03/2023,376
4,JCP,"0,996925",24/02/2022,25/02/2022,22/03/2022,376
5,JCP,"0,311539",18/08/2021,19/08/2021,31/08/2021,376
6,JCP,"0,820290",03/03/2021,08/03/2021,15/03/2021,376
7,Dividendo,"0,170848",23/07/2020,06/08/2020,20/08/2020,376
8,Dividendo,"0,013983",26/02/2020,02/03/2020,09/03/2020,376
9,JCP,"0,527000",26/02/2020,02/03/2020,09/03/2020,376
10,JCP,"0,710309",03/07/2019,10/07/2019,15/07/2019,376
11,JCP,"0,693200",23/11/2018,26/11/2018,05/12/2018,376
12,JCP,"0,641400",13/06/2018,14/06/2018,25/06/2018,376
13,Dividendo,"0,237100",06/04/2018,11/04/2018,16/04/2018,376
14,JCP,"0,708800",17/11/2017,21/11/2017,01/12/2017,376
15,Dividendo,"0,186900",21/08/2017,22/08/2017,29/08/2017,376
16,JCP,"0,733300",16/06/2017,19/06/2017,28/06/2017,376
17,Dividendo,"1,061700",06/04/2017,10/04/2017,18/04/2017,376
18,Dividendo,"0,523900",03/04/2017,04/04/2017,11/04/2017,376
19,Dividendo,"0,032800",22/02/2017,23/02/2017,06/03/2017,376
20,JCP,"0,616800",22/02/2017,23/02/2017,06/03/2017,376
21,JCP,"0,108712",31/08/2016,01/09/2016,09/09/2016,376
22,JCP,"0,489290",28/08/2015,31/08/2015,10/09/2015,376
23,Dividendo,"0,180693",21/08/2014,22/08/2014,01/09/2014,376
24,JCP,"0,524177",28/07/2014,29/07/2014,06/08/2014,376
25,Dividendo,"0,190828",26/02/2014,27/02/2014,14/03/2014,376
26,JCP,"0,534865",27/12/2013,02/01/2014,10/01/2014,376
27,Dividendo,"0,172515",20/08/2013,21/08/2013,04/09/2013,376
28,Dividendo,"0,839972",25/02/2013,26/02/2013,05/04/2013,376
29,JCP,"0,504690",29/11/2012,11/12/2012,11/12/2012,376
30,Dividendo,"1,170305",16/08/2012,20/08/2012,03/09/2012,376
31,JCP,"0,543384",15/06/2012,18/06/2012,29/06/2012,376
32,Dividendo,"0,944441",28/02/2012,07/03/2012,12/04/2012,376
33,Dividendo,"1,400351",30/08/2011,02/09/2011,09/09/2011,376
34,JCP,"0,470310",03/06/2011,06/06/2011,15/06/2011,376
35,Dividendo,"1,294993",01/03/2011,02/03/2011,14/03/2011,376
36,JCP,"0,400645",30/11/2010,01/12/2010,07/12/2010,376
37,Dividendo,"0,182586",30/07/2010,05/08/2010,16/08/2010,376
38,JCP,"0,394098",30/06/2010,01/07/2010,16/07/2010,376
39,Dividendo,"0,965474",09/03/2010,11/03/2010,29/03/2010,376
40,JCP,"0,350478",10/11/2009,17/11/2009,28/12/2009,376
41,Dividendo,"0,302314",24/08/2009,15/09/2009,15/09/2009,376
42,JCP,"0,362616",30/06/2009,03/07/2009,16/07/2009,376
43,Dividendo,"0,420718",16/02/2009,17/02/2009,12/03/2009,376
44,JCP,"0,303666",26/12/2008,29/12/2008,15/01/2009,376
45,JCP,"0,300358",11/07/2008,15/07/2008,31/07/2008,376
46,Dividendo,"0,166415",01/05/2008,15/05/2008,28/05/2008,376
47,JCP,"0,428070",07/02/2008,12/02/2008,25/02/2008,376
48,JCP,"0,478123",10/08/2007,13/08/2007,19/12/2011,376
