,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,502276",20/04/2022,--,20/04/2022,319
1,JCP,"0,104721",30/09/2024,02/10/2024,30/12/2024,319
2,Dividendo,"2,319229",25/07/2024,26/07/2024,26/08/2024,319
3,JCP,"0,122202",25/06/2024,26/06/2024,26/08/2024,319
4,Dividendo,"1,458285",29/04/2024,30/04/2024,26/08/2024,319
5,JCP,"0,203720",25/03/2024,26/03/2024,26/08/2024,319
6,JCP,"0,486000",04/01/2024,05/01/2024,22/05/2024,319
7,Dividendo,"1,941680",31/07/2023,01/08/2023,31/12/2023,319
8,JCP,"0,548772",03/07/2023,05/07/2023,15/09/2023,319
9,Dividendo,"1,263928",24/04/2023,28/04/2023,27/06/2023,319
10,JCP,"0,265691",04/01/2023,05/01/2023,27/06/2023,319
11,Dividendo,"2,157422",01/11/2022,03/11/2022,31/12/2022,319
12,JCP,"0,286835",05/10/2022,06/10/2022,31/12/2022,319
13,Dividendo,"0,809033",01/08/2022,02/08/2022,16/08/2022,319
14,JCP,"0,268923",05/07/2022,12/07/2022,16/08/2022,319
15,Dividendo,"3,220023",20/04/2022,22/04/2022,16/08/2022,319
16,JCP,"0,267029",04/04/2022,07/04/2022,16/08/2022,319
17,JCP,"0,365866",05/01/2022,07/01/2022,31/12/2022,319
18,JCP,"0,347965",05/07/2021,06/07/2021,26/08/2021,319
19,Dividendo,"0,204343",09/04/2021,12/04/2021,12/05/2021,319
20,JCP,"0,699091",06/01/2021,07/01/2021,30/04/2021,319
21,JCP,"0,361654",06/01/2020,08/01/2020,10/12/2020,319
22,JCP,"0,409910",03/07/2019,05/07/2019,07/08/2019,319
23,JCP,"0,733500",04/01/2019,09/01/2019,03/04/2019,319
24,JCP,"0,523046",15/09/2017,18/09/2017,25/09/2017,319
25,Dividendo,"0,752709",15/09/2017,18/09/2017,25/09/2017,319
26,Dividendo,"0,585192",12/04/2017,13/04/2017,25/04/2017,319
27,JCP,"0,747909",19/10/2016,26/10/2016,08/02/2017,319
28,Dividendo,"0,187692",18/07/2016,11/08/2016,31/08/2016,319
29,Dividendo,"0,391837",20/04/2016,22/04/2016,02/05/2016,319
30,JCP,"0,623547",30/12/2015,26/01/2016,28/01/2016,319
31,Dividendo,"0,331748",07/08/2015,20/08/2015,30/10/2015,319
32,Dividendo,"0,331748",07/08/2015,20/08/2015,31/08/2015,319
33,Dividendo,"0,331748",07/08/2015,20/08/2015,30/12/2015,319
34,Dividendo,"1,800496",09/04/2015,14/04/2015,30/04/2015,319
35,Dividendo,"0,068428",04/12/2014,08/12/2014,23/12/2014,319
36,JCP,"0,507576",04/12/2014,08/12/2014,23/12/2014,319
37,Dividendo,"0,878934",20/03/2014,21/03/2014,23/12/2014,319
38,JCP,"0,501877",21/10/2013,12/11/2013,23/12/2013,319
39,Dividendo,"0,422370",21/10/2013,22/10/2013,01/11/2013,319
40,Dividendo,"0,251213",26/04/2013,17/05/2013,30/09/2013,319
41,JCP,"0,495944",14/12/2012,28/12/2012,30/09/2013,319
42,Dividendo,"0,365897",14/08/2012,03/10/2012,26/10/2012,319
43,Dividendo,"0,365897",14/08/2012,03/10/2012,21/12/2012,319
44,Dividendo,"0,365897",14/08/2012,15/08/2012,24/08/2012,319
45,Dividendo,"0,726562",09/04/2012,19/04/2012,20/04/2012,319
46,JCP,"0,386350",16/12/2011,29/12/2011,23/01/2012,319
47,Dividendo,"0,456445",15/08/2011,17/08/2011,26/10/2011,319
48,Dividendo,"0,456445",15/08/2011,17/08/2011,21/12/2011,319
49,Dividendo,"0,456445",15/08/2011,17/08/2011,26/08/2011,319
50,Dividendo,"0,906318",29/04/2011,03/05/2011,26/08/2011,319
51,JCP,"0,364813",17/12/2010,20/12/2010,19/01/2011,319
52,Dividendo,"0,342225",16/08/2010,17/08/2010,20/10/2010,319
53,Dividendo,"0,839177",14/04/2010,20/04/2010,28/04/2010,319
54,JCP,"0,364381",18/12/2009,29/12/2009,21/01/2010,319
55,Dividendo,"0,402396",12/08/2009,17/08/2009,16/12/2009,319
56,Dividendo,"0,544751",12/08/2009,17/08/2009,26/08/2009,319
57,Dividendo,"0,337292",12/08/2009,17/08/2009,20/10/2009,319
58,Dividendo,"0,906404",02/04/2009,08/04/2009,28/04/2009,319
59,JCP,"0,365221",02/01/2009,05/01/2009,28/01/2009,319
60,Dividendo,"0,108235",14/08/2008,21/08/2008,22/10/2008,319
61,Dividendo,"0,375302",31/03/2008,02/04/2008,09/04/2008,319
62,JCP,"0,167371",30/11/2007,03/12/2007,10/12/2007,319
63,Dividendo,"0,638634",14/09/2007,17/09/2007,26/09/2007,319
