,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,307022",27/04/2012,30/04/2012,29/06/2012,301
1,Dividendo,"0,312300",29/04/2011,02/05/2011,28/06/2011,301
2,Dividendo,"0,194648",30/04/2010,03/05/2010,14/05/2010,301
3,Dividendo,"0,147800",01/05/2009,04/05/2009,15/05/2009,301
4,Dividendo,"0,147800",30/04/2009,04/05/2009,15/05/2009,301
5,Dividendo,"0,200000",18/03/2008,19/03/2008,27/03/2008,301
6,Dividendo,"0,131600",27/04/2007,30/04/2007,15/05/2007,301
7,Dividendo,"0,060800",28/04/2006,02/05/2006,14/06/2006,301
8,Dividendo,"0,019900",29/04/2005,04/05/2005,28/06/2005,301
9,Dividendo,"0,008100",22/04/2003,28/04/2003,10/06/2003,301
10,Dividendo,"0,025000",24/04/2001,25/04/2001,01/10/2001,301
