,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,440000",10/05/2024,13/05/2024,27/06/2024,307
1,JCP,"0,770000",12/12/2023,13/12/2023,14/03/2024,307
2,JCP,"0,770000",21/09/2023,22/09/2023,12/12/2023,307
3,JCP,"0,660000",23/06/2023,26/06/2023,10/11/2023,307
4,Dividendo,"0,935000",05/05/2023,08/05/2023,01/08/2023,307
5,JCP,"0,330000",24/03/2023,27/03/2023,31/03/2023,307
6,JCP,"0,660000",12/12/2022,13/12/2022,23/06/2023,307
7,JCP,"0,660000",20/09/2022,21/09/2022,09/03/2023,307
8,JCP,"0,330000",20/06/2022,21/06/2022,06/12/2022,307
9,Dividendo,"0,660000",13/05/2022,16/05/2022,29/11/2022,307
10,Dividendo,"0,330000",24/03/2022,25/03/2022,31/10/2022,307
11,JCP,"0,440000",06/12/2021,07/12/2021,31/03/2022,307
12,JCP,"0,385000",22/09/2021,23/09/2021,30/09/2021,307
13,JCP,"0,330000",21/06/2021,22/06/2021,30/06/2021,307
14,Dividendo,"1,103740",30/04/2021,03/05/2021,15/06/2021,307
15,JCP,"0,357500",25/11/2020,26/11/2020,04/12/2020,307
16,JCP,"0,400000",23/07/2020,24/07/2020,28/08/2020,307
17,JCP,"0,400000",25/11/2019,26/11/2019,05/12/2019,307
18,JCP,"0,400000",07/05/2019,08/05/2019,06/06/2019,307
19,JCP,"0,650000",19/11/2018,21/11/2018,17/12/2018,307
20,JCP,"0,550000",20/11/2017,21/11/2017,15/12/2017,307
21,JCP,"0,550000",17/11/2017,21/11/2017,15/12/2017,307
22,JCP,"0,550000",02/12/2015,03/12/2015,22/12/2015,307
23,JCP,"0,825000",03/12/2014,05/12/2014,22/12/2014,307
24,Dividendo,"0,220000",08/05/2014,15/05/2014,27/05/2014,307
25,JCP,"0,825000",03/12/2013,04/12/2013,20/12/2013,307
26,Dividendo,"0,220000",03/05/2013,06/05/2013,21/05/2013,307
27,JCP,"0,825000",03/12/2012,05/12/2012,20/12/2012,307
28,Dividendo,"0,220000",04/05/2012,07/05/2012,21/05/2012,307
29,JCP,"0,715000",02/12/2011,09/12/2011,21/12/2011,307
30,Dividendo,"0,165000",06/05/2011,09/05/2011,20/05/2011,307
31,JCP,"0,704000",20/12/2010,22/12/2010,25/02/2011,307
32,Dividendo,"0,280000",20/04/2010,22/04/2010,20/05/2010,307
33,JCP,"0,600000",18/12/2009,21/12/2009,28/01/2010,307
34,Dividendo,"0,297600",23/04/2009,24/04/2009,18/06/2009,307
35,JCP,"0,508200",19/12/2008,22/12/2008,18/06/2009,307
36,Dividendo,"0,110000",16/04/2008,23/04/2008,12/06/2008,307
37,JCP,"0,425400",20/12/2007,21/12/2007,12/06/2008,307
38,JCP,"4,400000",20/12/2006,21/12/2006,21/06/2007,307
39,JCP,"3,080000",27/12/2005,28/12/2005,23/06/2006,307
40,JCP,"4,070000",20/12/2004,27/12/2004,16/06/2005,307
41,JCP,"3,050000",19/12/2003,22/12/2003,28/05/2004,307
42,JCP,"2,591000",24/04/2003,29/04/2003,27/05/2003,307
43,JCP,"1,600000",30/04/2002,02/05/2002,27/05/2002,307
44,JCP,"1,200000",26/04/2001,27/04/2001,28/05/2001,307
45,JCP,"1,200000",25/04/2000,26/04/2000,29/05/2000,307
46,JCP,"1,195900",29/04/1999,30/04/1999,25/05/1999,307
