,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"1,696348",19/04/2022,20/04/2022,02/05/2022,257
1,Dividendo,"7,539048",08/12/2021,09/12/2021,20/12/2021,257
2,Dividendo,"0,838620",03/10/2019,04/10/2019,30/12/2019,257
3,Dividendo,"1,885738",30/04/2018,02/05/2018,10/05/2018,257
4,Dividendo,"1,256717",01/12/2017,04/12/2017,12/12/2017,257
5,Dividendo,"1,257200",03/10/2016,04/10/2016,11/10/2016,257
6,Dividendo,"1,256700",06/04/2016,07/04/2016,15/04/2016,257
7,Dividendo,"0,606200",09/04/2015,10/04/2015,23/04/2015,257
8,Dividendo,"0,606200",09/04/2014,10/04/2014,23/04/2014,257
9,Dividendo,"0,605100",27/04/2012,30/04/2012,20/11/2012,257
10,Dividendo,"0,833200",29/04/2011,02/05/2011,10/05/2011,257
11,Dividendo,"0,644600",26/03/2008,27/03/2008,07/04/2008,257
12,Dividendo,"0,154300",07/04/2006,11/04/2006,18/04/2006,257
13,JCP,"0,746100",29/12/2005,02/01/2006,18/04/2006,257
14,Dividendo,"1,131200",31/03/2005,05/04/2005,12/04/2005,257
15,JCP,"1,124500",30/12/2004,03/01/2005,12/04/2005,257
