,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,204284",29/04/2024,30/04/2024,05/06/2024,103
1,Dividendo,"0,086228",15/12/2023,18/12/2023,27/12/2023,103
2,Dividendo,"0,196328",04/10/2023,05/10/2023,17/10/2023,103
3,Dividendo,"0,164432",28/04/2023,02/05/2023,25/07/2023,103
4,Dividendo,"0,113569",28/04/2023,02/05/2023,01/06/2023,103
5,Dividendo,"0,054405",16/11/2022,17/11/2022,11/01/2023,103
6,Dividendo,"0,034622",18/08/2022,19/08/2022,01/09/2022,103
7,Dividendo,"0,029675",19/05/2022,20/05/2022,09/06/2022,103
8,Dividendo,"0,090834",25/04/2022,26/04/2022,30/05/2022,103
9,Dividendo,"0,069244",22/12/2021,23/12/2021,30/12/2021,103
10,Dividendo,"0,207731",16/11/2021,17/11/2021,24/11/2021,103
11,Dividendo,"0,006350",26/04/2021,27/04/2021,31/05/2021,103
