,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,069101",30/09/2011,--,31/12/2007,407
1,JCP,"0,069101",30/06/2011,--,10/08/2010,407
2,Dividendo,"1,446132",25/07/2024,26/07/2024,31/12/2024,407
3,Dividendo,"1,044205",11/04/2024,12/04/2024,22/05/2024,407
4,JCP,"0,094901",25/03/2024,27/03/2024,18/07/2024,407
5,JCP,"0,148663",04/10/2023,13/10/2023,27/12/2023,407
6,Dividendo,"1,241370",31/07/2023,01/08/2023,15/09/2023,407
7,JCP,"0,159893",03/07/2023,04/07/2023,21/07/2023,407
8,Dividendo,"1,056277",19/04/2023,25/04/2023,03/08/2023,407
9,JCP,"0,165512",10/03/2023,14/03/2023,21/07/2023,407
10,JCP,"0,140767",04/01/2023,16/01/2023,28/03/2023,407
11,Dividendo,"0,383929",01/11/2022,03/11/2022,31/12/2022,407
12,JCP,"0,134804",05/10/2022,18/10/2022,31/12/2022,407
13,Dividendo,"1,273364",01/08/2022,04/08/2022,16/08/2022,407
14,JCP,"0,140645",05/07/2022,15/07/2022,16/08/2022,407
15,JCP,"0,146417",04/04/2022,19/04/2022,16/08/2022,407
16,Dividendo,"0,050453",13/04/2022,19/04/2022,16/08/2022,407
17,Dividendo,"2,145839",13/04/2022,19/04/2022,16/08/2022,407
18,JCP,"0,178776",05/01/2022,21/02/2022,15/03/2022,407
19,Dividendo,"0,383928",03/12/2021,06/12/2021,22/12/2021,407
20,JCP,"0,172345",05/07/2021,06/07/2021,26/08/2021,407
21,Dividendo,"0,183894",09/04/2021,12/04/2021,12/05/2021,407
22,JCP,"0,324759",06/01/2021,07/01/2021,30/04/2021,407
23,Dividendo,"0,028377",31/07/2020,10/08/2020,10/12/2021,407
24,JCP,"0,152868",06/01/2020,14/01/2020,10/12/2020,407
25,JCP,"0,191325",03/07/2019,05/07/2019,07/08/2019,407
26,Dividendo,"0,920000",17/04/2019,18/04/2019,15/05/2019,407
27,JCP,"0,169600",04/01/2019,07/01/2019,27/02/2019,407
28,JCP,"0,174200",03/07/2018,13/07/2018,01/08/2018,407
29,Dividendo,"0,174221",03/07/2018,13/07/2018,01/08/2018,407
30,Dividendo,"0,387300",27/03/2018,23/04/2018,17/08/2018,407
31,JCP,"0,058008",08/12/2017,11/12/2017,20/12/2017,407
32,Dividendo,"0,347359",20/09/2017,28/09/2017,28/09/2017,407
33,JCP,"0,113253",20/09/2017,28/09/2017,28/09/2017,407
34,JCP,"0,183006",05/07/2017,06/07/2017,23/08/2017,407
35,Dividendo,"0,408917",14/03/2017,16/03/2017,23/03/2017,407
36,JCP,"0,091499",20/12/2016,21/12/2016,13/01/2017,407
37,JCP,"0,091499",06/10/2016,07/10/2016,18/10/2016,407
38,Dividendo,"0,214083",07/09/2016,08/09/2016,15/09/2016,407
39,JCP,"0,182998",04/08/2016,05/08/2016,05/08/2016,407
40,Dividendo,"0,592149",26/04/2016,27/04/2016,18/05/2016,407
41,Dividendo,"0,493042",22/04/2015,23/04/2015,13/05/2015,407
42,JCP,"0,171427",01/01/2015,14/01/2015,06/05/2015,407
43,Dividendo,"0,341641",22/08/2014,25/08/2014,10/09/2014,407
44,JCP,"0,057142",23/05/2014,26/05/2014,17/06/2014,407
45,Dividendo,"0,016562",24/04/2014,25/04/2014,14/05/2014,407
46,JCP,"0,249227",30/12/2013,31/12/2013,10/02/2014,407
47,Dividendo,"0,092390",25/04/2013,26/04/2013,15/05/2013,407
48,JCP,"0,231603",28/12/2012,04/01/2013,03/04/2013,407
49,Dividendo,"0,195189",17/04/2012,08/05/2012,19/12/2012,407
50,Dividendo,"0,652563",17/04/2012,18/04/2012,02/05/2012,407
51,JCP,"0,033447",30/12/2011,19/01/2012,15/02/2012,407
52,Dividendo,"0,381191",29/08/2011,30/08/2011,14/09/2011,407
53,Dividendo,"0,558885",25/04/2011,26/04/2011,18/05/2011,407
54,JCP,"0,069094",31/03/2011,13/04/2011,25/05/2011,407
55,JCP,"0,056188",31/12/2010,03/01/2011,23/02/2011,407
56,Dividendo,"0,467318",30/09/2010,16/11/2010,15/12/2010,407
57,JCP,"0,056188",30/09/2010,16/11/2010,15/12/2010,407
58,JCP,"0,056188",30/06/2010,15/07/2010,15/09/2010,407
59,Dividendo,"0,576670",26/03/2010,16/06/2010,16/06/2010,407
60,JCP,"0,056182",31/03/2010,01/04/2010,19/05/2010,407
61,JCP,"0,052944",18/12/2009,30/12/2009,19/05/2010,407
62,Dividendo,"0,252753",30/09/2009,02/10/2009,16/12/2009,407
63,JCP,"0,071334",30/09/2009,02/10/2009,16/12/2009,407
64,JCP,"0,091913",29/06/2009,03/07/2009,09/09/2009,407
65,Dividendo,"0,441421",26/03/2009,11/05/2009,10/06/2009,407
66,JCP,"0,051293",01/01/2009,19/01/2009,13/05/2009,407
67,Dividendo,"0,465060",31/10/2008,02/12/2008,10/12/2008,407
68,JCP,"0,051286",31/10/2008,02/12/2008,10/12/2008,407
69,JCP,"0,051286",31/07/2008,07/08/2008,10/09/2008,407
70,JCP,"0,051289",28/04/2008,13/05/2008,11/06/2008,407
71,Dividendo,"0,469060",23/04/2008,13/05/2008,11/06/2008,407
72,JCP,"0,047991",18/12/2007,19/12/2007,09/01/2008,407
73,JCP,"0,049271",31/10/2007,06/11/2007,12/12/2007,407
74,Dividendo,"0,419188",01/10/2007,10/10/2007,30/10/2007,407
75,JCP,"0,049271",30/07/2007,10/08/2007,31/08/2007,407
