,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,716390",14/05/2024,15/05/2024,29/05/2024,53
1,Dividendo,"0,742783",20/11/2023,21/11/2023,29/11/2023,53
2,Dividendo,"0,631067",28/04/2023,02/05/2023,17/05/2023,53
3,Dividendo,"0,586041",28/04/2023,02/05/2023,17/05/2023,53
4,JCP,"0,527866",28/12/2022,29/12/2022,17/05/2023,53
5,Dividendo,"1,179490",25/11/2022,28/11/2022,02/12/2022,53
6,Dividendo,"0,340797",29/04/2022,02/05/2022,31/12/2022,53
7,Dividendo,"0,340797",29/04/2022,02/05/2022,20/05/2022,53
8,JCP,"0,191507",04/01/2022,05/01/2022,30/05/2022,53
9,Dividendo,"1,268010",30/07/2021,02/08/2021,10/08/2021,53
10,Dividendo,"0,652949",30/04/2021,03/05/2021,12/05/2021,53
11,Dividendo,"0,008900",06/05/2020,07/05/2020,31/12/2020,53
12,Dividendo,"0,299003",23/09/2019,24/09/2019,30/09/2019,53
13,Dividendo,"0,650910",02/05/2019,03/05/2019,29/05/2019,53
14,Dividendo,"0,202600",11/03/2015,12/03/2015,19/03/2015,53
15,Dividendo,"0,202400",30/12/2014,02/01/2015,15/01/2015,53
16,Dividendo,"0,583000",28/02/2014,05/03/2014,11/03/2014,53
17,JCP,"0,068600",13/11/2013,14/11/2013,28/11/2013,53
18,Dividendo,"0,274400",13/11/2013,14/11/2013,28/11/2013,53
19,JCP,"0,061700",07/08/2013,08/08/2013,15/08/2013,53
20,Dividendo,"0,144000",07/08/2013,08/08/2013,15/08/2013,53
21,JCP,"0,084363",01/04/2013,02/04/2013,25/04/2013,53
22,Dividendo,"0,205800",27/12/2012,28/12/2012,07/01/2013,53
23,Dividendo,"0,823100",27/04/2012,30/04/2012,29/06/2012,53
24,Dividendo,"1,028800",29/04/2011,02/05/2011,06/05/2011,53
25,JCP,"0,244700",29/04/2011,02/05/2011,09/05/2011,53
26,Dividendo,"1,028800",30/04/2010,03/05/2010,25/06/2010,53
27,JCP,"* 0,176900",30/04/2009,04/05/2009,11/05/2009,53
28,Dividendo,"* 0,988550",24/03/2009,25/03/2009,31/03/2009,53
29,Dividendo,"* 0,103950",20/08/2008,21/08/2008,27/11/2008,53
30,Dividendo,"* 0,808550",18/04/2008,22/04/2008,05/05/2008,53
31,JCP,"* 0,045900",18/04/2008,22/04/2008,05/05/2008,53
32,JCP,"* 0,263000",21/12/2007,26/12/2007,08/01/2008,53
33,Dividendo,"* 1,296500",21/12/2007,26/12/2007,08/01/2008,53
34,JCP,"* 0,340050",30/04/2007,02/05/2007,04/09/2007,53
35,Dividendo,"* 0,995800",30/04/2007,02/05/2007,04/09/2007,53
36,Dividendo,"* 0,646800",03/08/2006,04/08/2006,10/08/2006,53
37,Dividendo,"* 0,248350",28/04/2006,02/05/2006,08/05/2006,53
38,JCP,"* 0,503850",28/04/2006,02/05/2006,08/05/2006,53
39,JCP,"* 0,433750",29/04/2005,02/05/2005,14/06/2005,53
40,Dividendo,"* 3,675850",29/04/2005,02/05/2005,14/06/2005,53
41,Dividendo,"* 0,061400",14/06/2004,15/06/2004,15/06/2004,53
42,Dividendo,"* 3,288600",29/04/2004,30/04/2004,11/06/2004,53
43,JCP,"* 1,711450",29/04/2004,30/04/2004,11/06/2004,53
44,JCP,"* 2,045750",29/04/2003,30/04/2003,11/06/2003,53
45,Dividendo,"* 3,528100",29/04/2003,30/04/2003,11/06/2003,53
46,JCP,"* 0,627350",30/04/2002,02/05/2002,10/06/2002,53
47,JCP,"* 0,348550",12/04/2002,15/04/2002,10/06/2002,53
48,Dividendo,"* 4,921750",08/06/2001,11/06/2001,15/06/2001,53
49,JCP,"* 0,906200",08/06/2001,11/06/2001,15/06/2001,53
50,Dividendo,"* 6,960200",09/03/2001,12/03/2001,15/03/2001,53
51,JCP,"* 4,106850",09/03/2001,12/03/2001,15/03/2001,53
52,JCP,"* 2,300300",28/12/2000,02/01/2001,23/02/2001,53
53,JCP,"* 0,368050",28/02/2000,29/02/2000,16/03/2000,53
54,JCP,"* 0,487950",27/12/1999,03/01/2000,10/01/2000,53
55,JCP,"* 0,836500",01/06/1999,02/06/1999,15/06/1999,53
