,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,253686",27/04/2022,--,27/04/2022,71
1,Dividendo,"0,441093",29/04/2021,30/04/2021,30/07/2021,71
2,Dividendo,"0,193069",29/04/2019,30/04/2019,20/12/2019,71
3,Dividendo,"0,144666",27/04/2018,30/04/2018,30/05/2018,71
4,Dividendo,"0,049400",28/04/2016,29/04/2016,29/12/2016,71
5,Dividendo,"0,771900",10/04/2015,13/04/2015,30/12/2015,71
6,Dividendo,"1,789000",24/04/2014,25/04/2014,17/12/2014,71
7,JCP,"0,527000",13/12/2013,16/12/2013,27/12/2013,71
8,Dividendo,"0,450000",26/04/2013,29/04/2013,27/12/2013,71
9,Dividendo,"0,833000",14/12/2012,17/12/2012,27/12/2012,71
10,Dividendo,"0,890000",11/04/2012,12/04/2012,11/10/2012,71
11,Dividendo,"0,580000",16/12/2011,19/12/2011,28/12/2011,71
12,JCP,"0,425400",16/12/2011,19/12/2011,27/04/2012,71
13,Dividendo,"1,721000",28/04/2011,29/04/2011,18/05/2011,71
14,Dividendo,"1,780000",23/09/2010,24/09/2010,01/10/2010,71
15,Dividendo,"2,120000",24/03/2010,25/03/2010,01/04/2010,71
16,Dividendo,"0,464500",09/11/2009,10/11/2009,27/11/2009,71
17,Dividendo,"0,450000",18/03/2009,19/03/2009,27/11/2009,71
18,Dividendo,"2,000000",18/03/2009,19/03/2009,02/04/2009,71
19,Dividendo,"1,720000",07/11/2008,10/11/2008,21/11/2008,71
20,Dividendo,"1,000000",17/03/2008,18/03/2008,31/03/2008,71
21,Dividendo,"2,545900",26/10/2007,29/10/2007,21/11/2007,71
