,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,825000",02/09/2008,--,29/09/2008,305
1,Dividendo,"1,650000",10/03/2008,--,19/03/2008,305
2,Dividendo,"0,641900",12/05/2017,15/05/2017,28/12/2017,305
3,Dividendo,"0,500000",23/04/2015,24/04/2015,30/04/2015,305
4,Dividendo,"1,000000",30/04/2014,02/05/2014,09/05/2014,305
5,Dividendo,"1,000000",01/05/2014,02/05/2014,09/05/2014,305
6,Dividendo,"1,000000",28/03/2013,01/04/2013,12/04/2013,305
7,Dividendo,"1,000000",10/04/2012,11/04/2012,04/06/2012,305
8,Dividendo,"2,000000",25/10/2010,26/10/2010,24/12/2010,305
9,Dividendo,"2,223300",21/05/2010,24/05/2010,31/05/2010,305
10,Dividendo,"1,482000",07/08/2007,09/08/2007,03/09/2007,305
