,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"1,197652",26/04/2024,29/04/2024,13/05/2024,105
1,Dividendo,"0,303750",26/04/2024,29/04/2024,27/09/2024,105
2,Dividendo,"0,619107",26/04/2024,29/04/2024,31/12/2024,105
3,Dividendo,"0,373181",26/04/2024,29/04/2024,28/06/2024,105
4,Dividendo,"0,086786",26/04/2024,29/04/2024,26/07/2024,105
5,Dividendo,"0,173500",26/04/2024,29/04/2024,30/08/2024,105
6,Dividendo,"0,303752",17/08/2023,18/08/2023,15/12/2023,105
7,Dividendo,"0,158496",17/08/2023,18/08/2023,20/12/2023,105
8,Dividendo,"0,147537",17/08/2023,18/08/2023,30/11/2023,105
9,Dividendo,"0,173573",17/08/2023,18/08/2023,17/11/2023,105
10,Dividendo,"0,260359",28/04/2023,02/05/2023,25/10/2023,105
11,Dividendo,"0,540074",28/04/2023,02/05/2023,23/06/2023,105
12,Dividendo,"0,867864",28/04/2023,02/05/2023,16/05/2023,105
13,Dividendo,"0,433932",28/04/2023,02/05/2023,17/11/2023,105
14,Dividendo,"0,347145",29/04/2022,02/05/2022,14/06/2022,105
15,Dividendo,"0,326287",29/04/2022,02/05/2022,30/06/2022,105
16,Dividendo,"1,621140",29/04/2022,02/05/2022,15/12/2022,105
17,Dividendo,"0,947707",29/04/2022,02/05/2022,11/05/2022,105
18,Dividendo,"0,697762",09/12/2021,10/12/2021,21/12/2021,105
19,Dividendo,"0,433931",31/08/2021,01/09/2021,22/10/2021,105
20,Dividendo,"0,633971",31/08/2021,01/09/2021,16/12/2021,105
21,Dividendo,"0,433931",31/08/2021,01/09/2021,16/11/2021,105
22,Dividendo,"1,501834",30/04/2021,03/05/2021,29/06/2021,105
23,Dividendo,"1,800973",27/07/2020,28/07/2020,30/11/2020,105
24,Dividendo,"0,480182",30/04/2019,02/05/2019,27/12/2019,105
25,Dividendo,"0,275259",27/04/2018,30/04/2018,26/06/2018,105
26,Dividendo,"0,217877",12/01/2017,13/01/2017,20/01/2017,105
27,Dividendo,"0,206900",29/04/2016,02/05/2016,01/07/2016,105
28,Dividendo,"0,438700",04/09/2014,05/09/2014,01/10/2014,105
29,Dividendo,"0,590100",29/04/2014,30/04/2014,08/05/2014,105
30,Dividendo,"0,377300",22/08/2013,23/08/2013,01/10/2013,105
31,Dividendo,"0,473800",19/04/2013,22/04/2013,30/04/2013,105
32,Dividendo,"0,473779",15/08/2012,16/08/2012,28/09/2012,105
33,Dividendo,"0,788200",12/04/2012,13/04/2012,27/04/2012,105
34,Dividendo,"0,777000",17/08/2011,18/08/2011,30/09/2011,105
35,Dividendo,"1,010200",04/04/2011,05/04/2011,29/04/2011,105
36,Dividendo,"1,609600",18/08/2010,19/08/2010,30/09/2010,105
37,Dividendo,"1,364900",08/03/2010,09/03/2010,30/04/2010,105
38,Dividendo,"1,191200",17/08/2009,18/08/2009,30/09/2009,105
39,Dividendo,"1,263000",02/03/2009,03/03/2009,30/04/2009,105
40,Dividendo,"1,253500",19/08/2008,20/08/2008,30/09/2008,105
41,Dividendo,"1,498000",06/03/2008,07/03/2008,30/04/2008,105
42,Dividendo,"1,755800",14/08/2007,15/08/2007,28/09/2007,105
