,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,358113",04/04/2022,27/04/2022,31/12/2022,365
1,Dividendo,"0,070054",20/04/2021,22/04/2021,31/12/2021,365
2,Dividendo,"0,398100",27/04/2020,28/04/2020,18/12/2020,365
3,Dividendo,"0,244073",26/04/2019,20/05/2019,10/12/2019,365
4,Dividendo,"* 1.648,000000",22/04/2014,23/04/2014,10/12/2014,365
5,Dividendo,"* 1.194,913200",25/11/2013,28/11/2013,10/12/2013,365
6,Dividendo,"* 1.196,000000",30/04/2013,06/05/2013,10/12/2013,365
7,Dividendo,"* 240,000000",27/04/2012,30/04/2012,10/12/2012,365
8,Dividendo,"* 524,000000",29/04/2011,02/05/2011,09/12/2011,365
9,Dividendo,"* 1.165,986400",30/04/2010,03/05/2010,21/06/2010,365
10,Dividendo,"* 1.972,000000",17/11/2009,18/11/2009,30/11/2009,365
11,Dividendo,"* 948,000000",29/04/2009,04/05/2009,30/10/2009,365
12,Dividendo,"* 372,000000",29/04/2008,30/04/2008,19/12/2008,365
13,Dividendo,"* 464,000000",30/04/2007,02/05/2007,22/05/2007,365
