,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"* 2,966951",14/08/2020,--,14/08/2020,120
1,JCP,"* 0,886590",14/08/2020,17/08/2020,08/09/2021,120
2,Dividendo,"* 0,044190",14/08/2020,17/08/2020,08/09/2021,120
3,Dividendo,"* 0,044220",14/08/2020,17/08/2020,08/09/2021,120
4,JCP,"* 6,392280",18/11/2019,19/11/2019,05/12/2021,120
5,Dividendo,"* 2,237820",21/03/2019,22/03/2019,30/04/2019,120
6,Dividendo,"* 18,904330",21/03/2019,22/03/2019,30/04/2019,120
7,JCP,"* 2,135150",21/03/2019,22/03/2019,30/04/2019,120
8,JCP,"* 5,814250",07/11/2018,08/11/2018,21/11/2018,120
9,Dividendo,"* 14,142300",21/03/2018,22/03/2018,03/04/2018,120
10,JCP,"* 1,962400",21/03/2018,22/03/2018,03/04/2018,120
11,JCP,"* 5,819370",07/11/2017,08/11/2017,21/11/2017,120
