,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"1,414364",26/12/2019,--,26/12/2019,11
1,JCP,"2,093798",02/08/2024,05/08/2024,04/09/2024,11
2,Dividendo,"2,738548",11/03/2024,12/03/2024,19/03/2024,11
3,Dividendo,"1,565891",21/11/2023,22/11/2023,01/12/2023,11
4,JCP,"0,765771",21/11/2023,22/11/2023,01/12/2023,11
5,JCP,"1,918472",11/08/2023,14/08/2023,01/09/2023,11
6,Dividendo,"1,827646",13/03/2023,14/03/2023,22/03/2023,11
7,JCP,"0,292012",12/12/2022,13/12/2022,22/03/2023,11
8,Dividendo,"2,032680",11/08/2022,12/08/2022,01/09/2022,11
9,JCP,"1,539376",11/08/2022,12/08/2022,01/09/2022,11
10,Dividendo,"3,719256",08/03/2022,09/03/2022,16/03/2022,11
11,Dividendo,"8,197239",22/09/2021,23/09/2021,30/09/2021,11
12,Dividendo,"0,716268",23/06/2021,24/06/2021,30/06/2021,11
13,Dividendo,"1,473402",23/06/2021,24/06/2021,30/06/2021,11
14,JCP,"0,835736",04/03/2021,05/03/2021,15/03/2021,11
15,Dividendo,"3,425910",04/03/2021,05/03/2021,15/03/2021,11
16,JCP,"0,997344",21/09/2020,22/09/2020,30/09/2020,11
17,Dividendo,"1,410166",21/09/2020,22/09/2020,30/09/2020,11
18,Dividendo,"0,171747",02/08/2018,03/08/2018,20/09/2018,11
19,JCP,"1,308614",02/08/2018,03/08/2018,20/09/2018,11
20,JCP,"0,488511",06/03/2018,07/03/2018,15/03/2018,11
21,JCP,"0,419912",21/12/2017,22/12/2017,15/03/2018,11
22,JCP,"0,905571",20/04/2017,24/04/2017,28/04/2017,11
23,JCP,"0,166300",01/12/2016,02/12/2016,16/12/2016,11
24,Dividendo,"0,373600",15/10/2015,16/10/2015,30/10/2015,11
25,JCP,"0,601800",14/04/2015,15/04/2015,30/04/2015,11
26,Dividendo,"0,340000",16/10/2014,17/10/2014,31/10/2014,11
27,JCP,"0,650800",16/10/2014,17/10/2014,31/10/2014,11
28,JCP,"0,898900",14/04/2014,15/04/2014,30/04/2014,11
29,JCP,"0,823700",17/10/2013,18/10/2013,31/10/2013,11
30,Dividendo,"0,120600",17/10/2013,18/10/2013,31/10/2013,11
31,Dividendo,"0,153600",16/04/2013,17/04/2013,30/04/2013,11
32,JCP,"0,710400",16/04/2013,17/04/2013,30/04/2013,11
33,Dividendo,"0,660700",16/10/2012,17/10/2012,31/10/2012,11
34,JCP,"0,525900",16/10/2012,17/10/2012,31/10/2012,11
35,JCP,"1,075300",13/04/2012,16/04/2012,30/04/2012,11
36,Dividendo,"0,389300",14/10/2011,17/10/2011,31/10/2011,11
37,JCP,"0,634300",14/10/2011,17/10/2011,31/10/2011,11
38,Dividendo,"0,933400",11/08/2011,12/08/2011,26/08/2011,11
39,JCP,"0,608200",13/04/2011,14/04/2011,29/04/2011,11
40,JCP,"0,320000",14/01/2011,17/01/2011,31/01/2011,11
41,JCP,"0,555200",14/10/2010,15/10/2010,29/10/2010,11
42,JCP,"0,421700",14/04/2010,15/04/2010,30/04/2010,11
43,JCP,"0,492000",15/10/2009,16/10/2009,30/10/2009,11
44,Dividendo,"0,524600",15/04/2009,16/04/2009,30/04/2009,11
45,JCP,"0,514700",16/10/2008,17/10/2008,31/10/2008,11
46,Dividendo,"0,138500",16/10/2008,17/10/2008,31/10/2008,11
47,Dividendo,"0,198500",10/04/2008,11/04/2008,30/04/2008,11
48,JCP,"0,238100",10/04/2008,11/04/2008,30/04/2008,11
49,JCP,"0,381900",18/10/2007,19/10/2007,31/10/2007,11
50,Dividendo,"0,012200",18/10/2007,19/10/2007,31/10/2007,11
51,JCP,"0,257300",17/04/2007,18/04/2007,30/04/2007,11
52,Dividendo,"0,433500",17/04/2007,18/04/2007,30/04/2007,11
53,JCP,"0,558700",19/10/2006,20/10/2006,31/10/2006,11
54,Dividendo,"0,015300",19/10/2006,20/10/2006,31/10/2006,11
55,Dividendo,"0,479200",12/04/2006,13/04/2006,28/04/2006,11
56,JCP,"0,666100",12/04/2006,13/04/2006,28/04/2006,11
57,JCP,"0,679100",14/10/2005,17/10/2005,31/10/2005,11
58,Dividendo,"0,892900",14/10/2005,17/10/2005,31/10/2005,11
59,JCP,"1,110000",14/04/2005,15/04/2005,29/04/2005,11
60,Dividendo,"0,240000",13/10/2004,14/10/2004,29/10/2004,11
61,JCP,"1,030000",13/10/2004,14/10/2004,29/10/2004,11
62,JCP,"2,060000",14/04/2004,15/04/2004,30/04/2004,11
63,JCP,"1,480000",15/10/2003,16/10/2003,31/10/2003,11
64,JCP,"1,940000",27/08/2003,28/08/2003,31/10/2003,11
65,JCP,"1,620000",16/04/2003,17/04/2003,30/04/2003,11
66,JCP,"2,680000",13/11/2002,14/11/2002,10/12/2002,11
67,JCP,"3,330000",28/12/2000,02/01/2001,20/02/2001,11
68,JCP,"1,170000",28/12/1999,03/01/2000,01/03/2000,11
69,JCP,"1,110000",06/08/1999,09/08/1999,20/08/1999,11
