,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,354460",27/04/2022,28/04/2022,15/06/2022,25
1,JCP,"1,701093",05/05/2021,06/05/2021,15/06/2021,25
2,Dividendo,"0,475788",05/05/2021,06/05/2021,15/06/2021,25
3,Dividendo,"0,582024",30/04/2020,04/05/2020,15/06/2020,25
4,JCP,"0,129556",27/06/2019,10/07/2019,16/08/2019,25
5,JCP,"0,679223",29/03/2019,01/04/2019,22/05/2019,25
6,JCP,"0,252186",05/12/2018,06/12/2018,13/12/2018,25
7,JCP,"0,405994",03/10/2018,23/10/2018,27/11/2018,25
8,JCP,"0,264626",04/05/2018,07/05/2018,12/06/2018,25
9,JCP,"0,321878",04/02/2018,06/02/2018,25/05/2018,25
10,JCP,"0,286583",07/12/2017,08/12/2017,15/12/2017,25
11,Dividendo,"0,013700",27/04/2016,10/05/2016,24/06/2016,25
12,Dividendo,"0,136400",30/10/2015,03/11/2015,11/11/2015,25
13,Dividendo,"0,136400",28/07/2015,29/07/2015,07/08/2015,25
14,Dividendo,"0,136400",18/05/2015,19/05/2015,28/05/2015,25
15,Dividendo,"0,689000",24/04/2015,27/04/2015,25/06/2015,25
16,Dividendo,"0,127300",10/11/2014,11/11/2014,21/11/2014,25
17,Dividendo,"0,127300",01/08/2014,04/08/2014,13/08/2014,25
18,Dividendo,"0,127300",05/05/2014,06/05/2014,15/05/2014,25
19,Dividendo,"0,535400",16/04/2014,17/04/2014,13/06/2014,25
20,Dividendo,"0,118200",25/10/2013,28/10/2013,07/11/2013,25
21,Dividendo,"0,130000",31/07/2013,01/08/2013,13/08/2013,25
22,Dividendo,"0,118200",03/05/2013,06/05/2013,16/05/2013,25
23,Dividendo,"0,593700",17/04/2013,18/04/2013,14/06/2013,25
24,Dividendo,"0,100000",12/11/2012,13/11/2012,23/11/2012,25
25,Dividendo,"0,100000",31/07/2012,01/08/2012,13/08/2012,25
26,Dividendo,"0,100000",11/06/2012,12/06/2012,20/06/2012,25
27,Dividendo,"0,373000",27/04/2012,30/04/2012,26/06/2012,25
28,Dividendo,"0,081800",14/11/2011,16/11/2011,28/11/2011,25
29,Dividendo,"0,090000",01/08/2011,02/08/2011,10/08/2011,25
30,Dividendo,"0,090000",19/05/2011,20/05/2011,27/05/2011,25
31,Dividendo,"0,409500",31/03/2011,01/04/2011,30/05/2011,25
32,Dividendo,"0,072700",17/11/2010,18/11/2010,01/12/2010,25
33,Dividendo,"0,072700",03/08/2010,04/08/2010,17/08/2010,25
34,Dividendo,"0,072700",17/05/2010,18/05/2010,31/05/2010,25
35,Dividendo,"0,357900",29/04/2010,30/04/2010,28/06/2010,25
36,Dividendo,"0,060000",18/11/2009,19/11/2009,30/11/2009,25
37,Dividendo,"0,123300",11/08/2009,12/08/2009,24/08/2009,25
38,Dividendo,"0,249000",30/04/2009,04/05/2009,25/06/2009,25
39,Dividendo,"0,208000",30/04/2008,02/05/2008,26/06/2008,25
