,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,239067",26/04/2024,29/04/2024,08/05/2024,312
1,JCP,"6,386094",26/04/2024,29/04/2024,08/05/2024,312
2,Dividendo,"1,126154",24/04/2023,25/04/2023,04/05/2023,312
3,JCP,"4,203687",24/04/2023,25/04/2023,04/05/2023,312
4,Dividendo,"1,905404",29/04/2022,02/05/2022,11/05/2022,312
5,JCP,"4,964543",29/04/2022,02/05/2022,11/05/2022,312
6,JCP,"2,598414",27/04/2021,28/04/2021,05/05/2021,312
7,Dividendo,"0,018654",22/04/2021,23/04/2021,05/05/2021,312
8,JCP,"3,542800",06/04/2020,07/04/2020,17/04/2020,312
9,JCP,"1,409100",26/04/2019,30/04/2019,09/05/2019,312
10,JCP,"0,628300",23/04/2018,24/04/2018,04/05/2018,312
11,JCP,"* 0,680000",15/08/2016,16/08/2016,14/11/2016,312
12,JCP,"* 2,420000",08/04/2016,11/04/2016,20/04/2016,312
13,JCP,"* 0,860000",04/11/2015,05/11/2015,13/11/2015,312
14,JCP,"* 2,080000",14/04/2015,15/04/2015,23/04/2015,312
15,JCP,"* 0,380000",24/10/2014,27/10/2014,05/11/2014,312
16,JCP,"* 1,690000",04/04/2014,07/04/2014,15/04/2014,312
17,JCP,"* 2,280000",12/04/2013,15/04/2013,24/04/2013,312
18,JCP,"* 0,440000",03/10/2012,04/10/2012,16/10/2012,312
19,JCP,"* 2,670000",31/01/2012,01/02/2012,13/02/2012,312
20,JCP,"* 2,290000",08/04/2011,11/04/2011,25/04/2011,312
21,JCP,"* 1,360000",14/12/2010,15/12/2010,28/12/2010,312
22,JCP,"* 0,960000",30/04/2010,03/05/2010,13/05/2010,312
23,JCP,"* 0,310000",31/10/2008,03/11/2008,12/11/2008,312
24,Dividendo,"* 0,680000",11/04/2008,14/04/2008,25/04/2008,312
25,JCP,"* 1,590000",11/04/2008,14/04/2008,25/04/2008,312
26,JCP,"* 0,680000",17/10/2007,18/10/2007,29/10/2007,312
27,JCP,"* 3.484,060000",25/04/2007,26/04/2007,10/05/2007,312
28,JCP,"* 310,390000",30/01/2007,31/01/2007,13/02/2007,312
29,JCP,"* 4.232,670000",31/01/2006,01/02/2006,12/05/2006,312
30,JCP,"* 677,430000",30/07/2004,02/08/2004,12/08/2004,312
31,JCP,"* 4.679,000000",06/02/2004,09/02/2004,28/05/2004,312
32,Dividendo,"* 358,000000",20/02/2003,24/02/2003,19/05/2003,312
33,JCP,"* 4.459,000000",06/02/2001,07/02/2001,11/05/2001,312
34,JCP,"* 2.873,000000",29/08/2000,01/09/2000,29/09/2000,312
35,Dividendo,"* 619,000000",06/04/2000,10/04/2000,02/06/2000,312
36,Dividendo,"* 5.133,000000",18/02/2000,21/02/2000,02/06/2000,312
