,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,041177",12/08/2024,13/08/2024,27/08/2024,38
1,Dividendo,"0,201050",12/08/2024,13/08/2024,27/08/2024,38
2,JCP,"0,040318",27/05/2024,28/05/2024,14/06/2024,38
3,Dividendo,"0,068721",27/05/2024,28/05/2024,14/06/2024,38
4,Dividendo,"0,163734",22/03/2024,25/03/2024,04/04/2024,38
5,JCP,"0,038227",22/12/2023,26/12/2023,08/01/2024,38
6,Dividendo,"0,085440",30/10/2023,31/10/2023,13/11/2023,38
7,JCP,"0,040823",30/10/2023,31/10/2023,13/11/2023,38
8,Dividendo,"0,026583",30/10/2023,31/10/2023,13/11/2023,38
9,JCP,"0,042458",10/08/2023,11/08/2023,31/08/2023,38
10,Dividendo,"0,061318",10/08/2023,11/08/2023,31/08/2023,38
11,Dividendo,"0,014980",03/05/2023,04/05/2023,15/05/2023,38
12,Dividendo,"0,035872",18/04/2023,19/04/2023,15/05/2023,38
13,JCP,"0,014695",20/12/2022,21/12/2022,16/01/2023,38
14,Dividendo,"0,075487",10/11/2022,11/11/2022,23/11/2022,38
15,JCP,"0,151297",10/11/2022,11/11/2022,30/11/2022,38
16,Dividendo,"0,378066",08/09/2022,09/09/2022,16/09/2022,38
17,Dividendo,"0,039375",14/03/2022,15/03/2022,31/03/2022,38
18,Dividendo,"0,146987",21/12/2021,22/12/2021,30/12/2021,38
19,JCP,"0,112965",21/12/2021,22/12/2021,10/05/2022,38
20,Dividendo,"0,017500",04/05/2020,05/05/2020,12/05/2020,38
21,Dividendo,"0,004300",30/04/2019,02/05/2019,09/05/2019,38
22,Dividendo,"0,003000",02/05/2018,03/05/2018,09/05/2018,38
