,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,244165",26/08/2024,27/08/2024,30/04/2025,77
1,JCP,"0,395624",26/07/2024,29/07/2024,30/04/2025,77
2,JCP,"0,230094",29/04/2024,30/04/2024,30/04/2025,77
3,JCP,"0,106227",26/04/2024,29/04/2024,30/05/2025,77
4,JCP,"0,181534",28/03/2024,01/04/2024,30/04/2025,77
5,JCP,"0,514346",26/12/2023,27/12/2023,23/04/2024,77
6,JCP,"0,090575",23/10/2023,24/10/2023,23/04/2024,77
7,JCP,"0,120732",22/09/2023,25/09/2023,23/04/2024,77
8,JCP,"0,159970",31/08/2023,01/09/2023,23/04/2024,77
9,JCP,"0,244229",31/07/2023,01/08/2023,23/04/2024,77
10,JCP,"0,192782",31/05/2023,01/06/2023,23/04/2024,77
11,Dividendo,"0,497538",13/04/2023,14/04/2023,18/07/2023,77
12,JCP,"0,174526",31/03/2023,03/04/2023,18/10/2023,77
13,JCP,"0,063772",28/02/2023,01/03/2023,18/10/2023,77
14,JCP,"0,429802",29/12/2022,02/01/2023,18/04/2023,77
15,Dividendo,"0,601122",29/12/2022,02/01/2023,18/07/2023,77
16,JCP,"0,179750",31/08/2022,01/09/2022,18/04/2023,77
17,JCP,"0,287313",30/06/2022,01/07/2022,18/04/2023,77
18,JCP,"0,089622",29/04/2022,02/05/2022,18/04/2023,77
19,Dividendo,"1,212002",26/04/2022,27/04/2022,18/10/2022,77
20,JCP,"0,149291",31/03/2022,01/04/2022,18/04/2023,77
21,JCP,"0,107395",25/02/2022,02/03/2022,18/04/2023,77
22,Dividendo,"0,894487",27/12/2021,28/12/2021,18/10/2022,77
23,JCP,"0,480042",27/12/2021,28/12/2021,19/07/2022,77
24,JCP,"0,357288",30/09/2021,01/10/2021,19/07/2022,77
25,JCP,"0,373900",30/06/2021,01/07/2021,19/07/2022,77
26,JCP,"0,166114",30/04/2021,03/05/2021,19/07/2022,77
27,Dividendo,"0,941818",15/04/2021,16/04/2021,05/10/2021,77
28,JCP,"0,160098",31/03/2021,01/04/2021,19/07/2022,77
29,JCP,"0,088896",26/02/2021,01/03/2021,19/07/2022,77
30,Dividendo,"0,710827",28/12/2020,29/12/2020,05/10/2021,77
31,JCP,"0,154013",28/12/2020,29/12/2020,13/07/2021,77
32,JCP,"0,236902",27/11/2020,30/11/2020,13/07/2021,77
33,JCP,"0,360985",28/09/2020,29/09/2020,13/07/2021,77
34,JCP,"0,499826",30/06/2020,01/07/2020,13/07/2021,77
35,Dividendo,"1,219339",28/05/2020,29/05/2020,09/12/2020,77
36,JCP,"0,083304",31/03/2020,01/04/2020,13/07/2021,77
37,JCP,"0,149948",28/02/2020,02/03/2020,13/07/2021,77
38,JCP,"0,194377",30/12/2019,02/01/2020,18/08/2020,77
39,Dividendo,"0,555362",30/12/2019,02/01/2020,18/08/2020,77
40,JCP,"0,537590",28/06/2019,01/07/2019,18/08/2020,77
41,JCP,"0,316556",30/04/2019,02/05/2019,18/08/2020,77
42,Dividendo,"1,371013",11/04/2019,12/04/2019,17/12/2019,77
43,JCP,"0,388753",28/02/2019,01/03/2019,18/08/2020,77
44,JCP,"0,749739",17/12/2018,18/12/2018,17/12/2019,77
45,JCP,"1,555013",17/09/2018,18/09/2018,20/08/2019,77
46,JCP,"0,222145",29/06/2018,02/07/2018,20/08/2019,77
47,Dividendo,"1,217277",12/04/2018,13/04/2018,11/12/2018,77
48,JCP,"0,825623",26/12/2017,27/12/2017,21/08/2018,77
49,JCP,"0,169385",29/09/2017,02/10/2017,21/08/2018,77
50,JCP,"0,052759",30/06/2017,03/07/2017,21/08/2018,77
51,Dividendo,"1,062955",26/04/2017,27/04/2017,13/12/2017,77
52,JCP,"0,194377",31/03/2017,03/04/2017,21/08/2018,77
53,JCP,"0,099965",24/02/2017,01/03/2017,21/08/2018,77
54,Dividendo,"0,335519",30/12/2016,02/01/2017,13/12/2017,77
55,JCP,"0,360985",30/09/2016,03/10/2016,22/08/2017,77
56,JCP,"0,089413",30/06/2016,01/07/2016,22/08/2017,77
57,JCP,"0,122180",29/04/2016,02/05/2016,22/08/2017,77
58,Dividendo,"0,714875",28/04/2016,29/04/2016,13/12/2016,77
59,JCP,"0,187157",31/03/2016,01/04/2016,22/08/2017,77
60,JCP,"0,111072",29/02/2016,01/03/2016,22/08/2017,77
61,JCP,"0,168233",30/12/2015,04/01/2016,13/12/2016,77
62,JCP,"0,130510",30/11/2015,01/12/2015,13/12/2016,77
63,JCP,"0,048872",30/10/2015,03/11/2015,13/12/2016,77
64,JCP,"0,081638",30/09/2015,01/10/2015,13/12/2016,77
65,JCP,"0,131621",31/08/2015,01/09/2015,23/08/2016,77
66,JCP,"0,122735",31/07/2015,03/08/2015,23/08/2016,77
67,JCP,"0,324600",25/05/2015,26/05/2015,23/08/2016,77
68,Dividendo,"0,170179",25/05/2015,26/05/2015,23/08/2016,77
69,Dividendo,"0,015526",09/04/2015,10/04/2015,09/12/2015,77
70,Dividendo,"1,582175",10/02/2015,11/02/2015,09/12/2015,77
71,Dividendo,"0,714348",10/02/2015,11/02/2015,12/06/2015,77
72,JCP,"0,397030",30/12/2014,02/01/2015,12/06/2015,77
73,JCP,"0,386857",28/11/2014,01/12/2014,12/06/2015,77
74,JCP,"0,255350",31/10/2014,03/11/2014,12/06/2015,77
75,JCP,"0,208914",30/09/2014,01/10/2014,19/12/2014,77
76,JCP,"0,250016",29/08/2014,01/09/2014,19/12/2014,77
77,JCP,"0,248860",31/07/2014,01/08/2014,19/12/2014,77
78,Dividendo,"0,110683",23/04/2014,24/04/2014,27/05/2014,77
79,Dividendo,"0,871008",10/03/2014,11/03/2014,27/03/2014,77
80,JCP,"0,634675",30/12/2013,02/01/2014,14/02/2014,77
81,JCP,"0,449283",31/10/2013,01/11/2013,26/11/2013,77
82,Dividendo,"0,622984",31/10/2013,01/11/2013,26/11/2013,77
