,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,060200",01/02/2002,--,22/02/2002,246
1,JCP,"0,018300",22/11/2000,--,08/12/2000,246
2,JCP,"0,166500",26/01/2005,09/02/2005,29/12/2005,246
3,JCP,"0,103800",16/03/2004,09/06/2004,--,246
4,JCP,"0,037700",20/10/2003,06/01/2004,--,246
5,JCP,"0,061300",19/03/2003,15/04/2003,--,246
6,JCP,"0,080200",31/07/2002,07/03/2003,--,246
7,Dividendo,"0,041900",09/04/2002,09/05/2002,29/05/2002,246
8,JCP,"0,057100",20/07/2001,12/09/2001,--,246
9,JCP,"0,050000",06/02/2001,12/09/2001,--,246
