,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,406690",03/07/2024,04/07/2024,15/08/2024,75
1,JCP,"0,148245",03/01/2024,04/01/2024,15/02/2024,75
2,JCP,"0,230895",04/12/2023,05/12/2023,15/02/2024,75
3,JCP,"0,401443",04/08/2023,07/08/2023,15/08/2023,75
4,JCP,"0,147698",04/01/2023,05/01/2023,15/02/2023,75
5,JCP,"0,196059",16/12/2022,19/12/2022,15/02/2023,75
6,JCP,"0,313248",04/08/2022,05/08/2022,15/08/2022,75
7,JCP,"0,147312",05/01/2022,06/01/2022,15/02/2022,75
8,JCP,"0,067790",20/12/2021,21/12/2021,06/01/2022,75
9,JCP,"0,169905",05/08/2021,06/08/2021,12/08/2021,75
10,JCP,"* 0,155656",06/01/2021,07/01/2021,05/02/2021,75
11,JCP,"* 0,147362",22/07/2020,23/07/2020,05/02/2021,75
12,JCP,"* 0,155100",06/01/2020,07/01/2020,17/02/2020,75
13,JCP,"* 0,178750",08/08/2019,09/08/2019,15/08/2019,75
14,JCP,"* 0,173175",07/01/2019,08/01/2019,28/02/2019,75
15,JCP,"* 0,168375",13/08/2018,14/08/2018,22/08/2018,75
