,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,416493",04/01/2024,--,--,160
1,JCP,"0,299182",01/04/2019,--,27/02/2019,160
2,JCP,"0,164859",01/07/2024,02/07/2024,31/12/2024,160
3,JCP,"0,120000",30/06/2024,01/07/2024,31/12/2024,160
4,Dividendo,"0,248618",19/04/2024,22/04/2024,31/12/2024,160
5,JCP,"0,319305",30/06/2023,03/07/2023,27/12/2023,160
6,Dividendo,"0,583843",27/04/2023,28/04/2023,27/12/2023,160
7,JCP,"0,253954",04/01/2023,05/01/2023,27/12/2023,160
8,JCP,"0,137696",05/07/2022,06/07/2022,28/12/2022,160
9,Dividendo,"0,529140",25/04/2022,26/04/2022,30/06/2022,160
10,JCP,"0,131817",05/01/2022,06/01/2022,30/03/2022,160
11,JCP,"0,140639",01/07/2021,02/07/2021,26/12/2021,160
12,Dividendo,"0,165348",12/04/2021,13/04/2021,21/12/2021,160
13,JCP,"0,219680",06/01/2021,07/01/2021,30/04/2021,160
14,JCP,"0,229364",18/06/2020,19/06/2020,10/12/2020,160
15,JCP,"0,179350",06/01/2020,07/01/2020,26/03/2020,160
16,JCP,"0,278465",03/07/2019,04/07/2019,07/08/2019,160
17,Dividendo,"* 0,107267",13/04/2017,01/07/2019,18/01/2020,160
18,Dividendo,"0,036983",13/04/2018,01/07/2019,18/01/2022,160
19,Dividendo,"0,054375",29/10/2018,30/10/2018,14/11/2018,160
20,JCP,"0,131172",03/07/2018,04/07/2018,01/08/2018,160
21,Dividendo,"0,081928",27/03/2018,28/03/2018,18/12/2018,160
22,Dividendo,"0,165230",27/03/2018,28/03/2018,18/12/2018,160
