,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,234000",04/11/2024,05/11/2024,18/11/2024,73
1,Dividendo,"0,280000",01/08/2024,02/08/2024,15/08/2024,73
2,Dividendo,"0,015759",26/04/2024,29/04/2024,08/05/2024,73
3,Dividendo,"0,550580",26/04/2024,29/04/2024,08/05/2024,73
4,Dividendo,"0,500000",24/10/2023,25/10/2023,06/11/2023,73
5,Dividendo,"0,010369",27/04/2023,28/04/2023,08/05/2023,73
6,Dividendo,"0,500000",27/04/2023,28/04/2023,08/05/2023,73
7,Dividendo,"0,352780",03/11/2022,04/11/2022,11/11/2022,73
8,Dividendo,"0,295790",20/04/2022,22/04/2022,29/04/2022,73
9,Dividendo,"0,244612",04/11/2021,05/11/2021,16/11/2021,73
