,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,018975",02/12/2024,03/12/2024,02/01/2025,9
1,JCP,"0,018975",01/11/2024,04/11/2024,02/12/2024,9
2,JCP,"0,018975",01/10/2024,02/10/2024,01/11/2024,9
3,JCP,"0,197528",30/09/2024,01/10/2024,30/04/2025,9
4,JCP,"0,018975",02/09/2024,03/09/2024,01/10/2024,9
5,JCP,"0,018975",01/08/2024,02/08/2024,02/09/2024,9
6,JCP,"0,018975",01/07/2024,02/07/2024,01/08/2024,9
7,JCP,"0,395055",17/06/2024,18/06/2024,31/01/2025,9
8,JCP,"0,018975",03/06/2024,04/06/2024,01/07/2024,9
9,JCP,"0,018975",02/05/2024,03/05/2024,03/06/2024,9
10,JCP,"0,018975",01/04/2024,02/04/2024,02/05/2024,9
11,JCP,"0,018975",01/03/2024,04/03/2024,01/04/2024,9
12,JCP,"0,018975",01/02/2024,02/02/2024,01/03/2024,9
13,JCP,"0,018975",02/01/2024,03/01/2024,01/02/2024,9
14,JCP,"0,196897",21/12/2023,22/12/2023,02/01/2024,9
15,JCP,"0,492046",21/12/2023,22/12/2023,28/06/2024,9
16,JCP,"0,018974",01/12/2023,04/12/2023,02/01/2024,9
17,JCP,"0,018974",01/11/2023,03/11/2023,01/12/2023,9
18,JCP,"0,018974",02/10/2023,03/10/2023,01/11/2023,9
19,JCP,"0,018974",01/09/2023,04/09/2023,02/10/2023,9
20,JCP,"0,018974",01/08/2023,02/08/2023,01/09/2023,9
21,JCP,"0,018974",03/07/2023,04/07/2023,01/08/2023,9
22,JCP,"0,196897",26/06/2023,27/06/2023,06/07/2023,9
23,JCP,"0,018974",01/06/2023,02/06/2023,03/07/2023,9
24,JCP,"0,018974",02/05/2023,03/05/2023,01/06/2023,9
25,JCP,"0,018974",03/04/2023,04/04/2023,02/05/2023,9
26,JCP,"0,018974",01/03/2023,02/03/2023,03/04/2023,9
27,JCP,"0,018974",01/02/2023,02/02/2023,01/03/2023,9
28,JCP,"0,583405",06/01/2023,09/01/2023,08/03/2023,9
29,JCP,"0,018974",02/01/2023,03/01/2023,01/02/2023,9
30,JCP,"0,018974",01/12/2022,02/12/2022,02/01/2023,9
31,JCP,"0,018974",01/11/2022,03/11/2022,01/12/2022,9
32,JCP,"0,018974",03/10/2022,04/10/2022,01/11/2022,9
33,JCP,"0,018974",01/09/2022,02/09/2022,03/10/2022,9
34,JCP,"0,018974",01/08/2022,02/08/2022,01/09/2022,9
35,JCP,"0,018974",01/07/2022,04/07/2022,01/08/2022,9
36,JCP,"0,196595",20/06/2022,21/06/2022,30/06/2022,9
37,JCP,"0,018974",01/06/2022,02/06/2022,01/07/2022,9
38,JCP,"0,018974",02/05/2022,03/05/2022,01/06/2022,9
39,JCP,"0,018974",01/04/2022,04/04/2022,02/05/2022,9
40,JCP,"0,018974",02/03/2022,03/03/2022,01/04/2022,9
41,JCP,"0,018974",01/02/2022,02/02/2022,02/03/2022,9
42,JCP,"0,018974",03/01/2022,04/01/2022,01/02/2022,9
43,Dividendo,"0,216254",20/12/2021,21/12/2021,30/12/2021,9
44,JCP,"0,021625",20/12/2021,21/12/2021,30/12/2021,9
45,JCP,"0,018974",01/12/2021,02/12/2021,03/01/2022,9
46,JCP,"0,018974",01/11/2021,03/11/2021,01/12/2021,9
47,JCP,"0,018974",01/10/2021,04/10/2021,01/11/2021,9
48,JCP,"0,018974",01/09/2021,02/09/2021,01/10/2021,9
49,JCP,"0,018974",02/08/2021,03/08/2021,01/09/2021,9
50,JCP,"0,539008",02/07/2021,05/07/2021,12/07/2021,9
51,JCP,"0,018974",01/07/2021,02/07/2021,02/08/2021,9
52,JCP,"0,018974",01/06/2021,02/06/2021,01/07/2021,9
