,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,132000",09/05/2022,10/05/2022,18/05/2022,372
1,JCP,"0,094600",30/09/2021,01/10/2021,18/05/2022,372
2,JCP,"0,088000",30/06/2021,01/07/2021,18/05/2022,372
3,Dividendo,"0,022000",05/05/2021,06/05/2021,18/05/2021,372
4,JCP,"0,311300",03/12/2020,04/12/2020,15/04/2021,372
5,Dividendo,"0,143000",29/07/2020,30/07/2020,14/09/2020,372
6,JCP,"0,220000",19/12/2018,21/12/2018,21/03/2019,372
7,JCP,"0,220000",14/12/2018,17/12/2018,21/03/2019,372
8,JCP,"0,198000",21/12/2017,22/12/2017,20/03/2018,372
9,JCP,"0,198000",18/12/2017,21/12/2017,20/03/2018,372
10,JCP,"0,099000",17/12/2015,18/12/2015,23/05/2016,372
11,JCP,"0,198000",18/12/2014,22/12/2014,21/05/2015,372
12,JCP,"0,236500",16/12/2013,18/12/2013,27/05/2014,372
13,JCP,"0,192500",19/12/2012,20/12/2012,28/12/2012,372
14,JCP,"0,198000",16/12/2011,19/12/2011,22/05/2012,372
15,JCP,"1,298000",20/12/2010,21/12/2010,30/05/2011,372
16,Dividendo,"0,660000",16/04/2010,19/04/2010,25/05/2010,372
17,Dividendo,"1,100000",30/03/2009,08/04/2009,15/05/2009,372
18,Dividendo,"0,044000",31/03/2008,07/04/2008,30/04/2008,372
