,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,095111",18/11/2024,19/11/2024,03/12/2024,99
1,Dividendo,"0,095111",21/10/2024,22/10/2024,04/11/2024,99
2,Dividendo,"0,095312",04/10/2024,07/10/2024,16/10/2024,99
3,Dividendo,"0,559699",30/04/2024,02/05/2024,15/07/2024,99
4,Dividendo,"0,559699",30/04/2024,02/05/2024,15/05/2024,99
5,Dividendo,"0,259512",28/04/2023,02/05/2023,24/05/2023,99
6,Dividendo,"0,259512",28/04/2023,02/05/2023,26/07/2023,99
7,Dividendo,"0,384665",02/05/2022,03/05/2022,20/05/2022,99
8,Dividendo,"0,226402",28/04/2021,29/04/2021,17/05/2021,99
9,Dividendo,"0,455000",29/04/2019,30/04/2019,15/05/2019,99
10,Dividendo,"0,455000",25/04/2018,26/04/2018,14/05/2018,99
11,Dividendo,"0,455000",27/04/2017,28/04/2017,20/06/2017,99
12,Dividendo,"0,455000",27/04/2016,28/04/2016,20/05/2016,99
13,Dividendo,"0,455000",29/04/2015,30/04/2015,20/05/2015,99
14,Dividendo,"0,455000",29/04/2014,30/04/2014,15/05/2014,99
15,Dividendo,"0,350000",25/04/2013,26/04/2013,15/05/2013,99
16,Dividendo,"0,320000",25/04/2012,26/04/2012,15/05/2012,99
17,Dividendo,"0,038500",28/04/2011,29/04/2011,20/05/2011,99
