,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,434430",17/02/2021,--,17/02/2021,107
1,Dividendo,"0,071388",12/03/2024,13/03/2024,31/12/2024,107
2,JCP,"0,215309",19/12/2023,20/12/2023,31/12/2024,107
3,JCP,"0,339018",14/12/2022,15/12/2022,30/06/2023,107
4,Dividendo,"0,246543",14/12/2021,15/12/2021,23/12/2021,107
5,JCP,"1,034144",14/12/2021,15/12/2021,23/12/2021,107
6,JCP,"0,314382",11/12/2020,14/12/2020,26/02/2021,107
7,JCP,"0,373405",16/12/2019,17/12/2019,28/02/2020,107
8,Dividendo,"0,377110",18/12/2018,19/12/2018,03/10/2019,107
9,JCP,"0,415360",18/12/2018,19/12/2018,21/02/2019,107
10,JCP,"0,088263",14/12/2017,15/12/2017,27/02/2018,107
11,Dividendo,"0,008780",14/02/2017,15/02/2017,24/02/2017,107
12,JCP,"0,266787",17/12/2015,18/12/2015,31/03/2016,107
13,JCP,"0,051529",28/07/2015,29/07/2015,14/08/2015,107
14,JCP,"0,065127",05/02/2015,06/02/2015,26/02/2015,107
15,JCP,"0,085731",16/12/2014,17/12/2014,26/02/2015,107
16,JCP,"0,109705",30/07/2014,31/07/2014,15/08/2014,107
17,JCP,"0,104625",17/02/2014,18/02/2014,28/02/2014,107
18,JCP,"0,122284",16/12/2013,17/12/2013,30/04/2014,107
19,JCP,"0,157630",22/07/2013,23/07/2013,15/08/2013,107
20,JCP,"0,011782",19/02/2013,20/02/2013,28/02/2013,107
21,JCP,"0,163900",30/11/2012,03/12/2012,28/02/2013,107
22,JCP,"0,113163",26/07/2012,27/07/2012,15/08/2012,107
23,Dividendo,"0,008296",16/02/2012,17/02/2012,29/02/2012,107
24,JCP,"0,118000",09/12/2011,12/12/2011,29/02/2012,107
25,JCP,"0,108695",29/07/2011,01/08/2011,15/08/2011,107
26,JCP,"0,058802",14/02/2011,15/02/2011,23/02/2011,107
27,JCP,"0,144560",17/12/2010,20/12/2010,23/02/2011,107
28,JCP,"0,143321",04/08/2010,05/08/2010,13/08/2010,107
29,JCP,"0,002321",23/02/2010,24/02/2010,05/03/2010,107
