,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,011800",29/04/2019,30/04/2019,14/06/2019,178
1,JCP,"0,631400",28/01/2019,29/01/2019,08/02/2019,178
2,Dividendo,"0,005400",27/04/2018,30/04/2018,22/06/2018,178
3,JCP,"0,299500",01/09/2017,04/09/2017,13/09/2017,178
