,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,565974",25/04/2024,30/04/2024,31/12/2024,337
1,Dividendo,"0,714334",25/04/2024,30/04/2024,06/09/2024,337
2,Dividendo,"0,508315",25/04/2023,26/04/2023,23/06/2023,337
3,Dividendo,"0,611100",25/04/2023,26/04/2023,27/11/2023,337
4,Dividendo,"0,251495",29/04/2022,04/05/2022,28/09/2022,337
5,Dividendo,"1,155200",29/04/2022,04/05/2022,31/12/2022,337
6,Dividendo,"0,161965",28/04/2021,30/04/2021,25/06/2021,337
7,Dividendo,"0,048874",28/04/2020,04/05/2020,27/06/2020,337
8,Dividendo,"0,081530",29/04/2019,24/05/2019,25/06/2019,337
9,Dividendo,"0,045400",18/06/2018,25/07/2018,16/08/2018,337
10,Dividendo,"0,536800",28/04/2017,18/05/2017,30/06/2017,337
11,Dividendo,"0,668300",29/04/2016,03/05/2016,27/06/2016,337
12,Dividendo,"0,891141",01/05/2014,14/05/2014,30/06/2014,337
13,Dividendo,"0,891100",30/04/2014,14/05/2014,30/06/2014,337
14,Dividendo,"0,917525",01/05/2012,02/05/2012,25/05/2012,337
15,Dividendo,"0,917500",30/04/2012,02/05/2012,25/05/2012,337
16,Dividendo,"0,504710",02/05/2011,03/05/2011,28/06/2011,337
17,Dividendo,"0,504700",29/04/2011,02/05/2011,28/06/2011,337
18,Dividendo,"0,103400",29/04/2008,30/04/2008,27/08/2008,337
