,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"1,294417",25/06/2024,--,--,278
1,JCP,"1,274734",20/12/2023,21/12/2023,28/05/2024,278
2,JCP,"1,427752",22/06/2023,23/06/2023,07/05/2024,278
3,JCP,"0,635244",21/12/2022,22/12/2022,22/12/2022,278
4,JCP,"0,620255",21/09/2022,22/09/2022,30/05/2023,278
5,JCP,"1,133378",30/06/2022,01/07/2022,30/05/2023,278
6,Dividendo,"0,990073",23/03/2022,24/03/2022,22/08/2022,278
7,JCP,"0,724776",22/12/2021,23/12/2021,22/08/2022,278
8,JCP,"0,627656",15/07/2021,16/07/2021,24/05/2022,278
9,JCP,"1,272891",25/12/2020,28/12/2020,30/04/2021,278
10,Dividendo,"0,447415",19/03/2020,20/03/2020,22/09/2020,278
11,JCP,"1,304329",23/12/2019,26/12/2019,22/09/2020,278
12,JCP,"1,096902",27/12/2018,28/12/2018,30/04/2019,278
13,JCP,"1,288800",28/12/2017,02/01/2018,26/04/2018,278
14,JCP,"1,175227",23/12/2016,26/12/2016,26/04/2017,278
15,JCP,"0,715200",18/12/2015,21/12/2015,28/04/2016,278
16,Dividendo,"0,128000",13/03/2015,16/03/2015,23/04/2015,278
17,JCP,"0,612800",17/12/2014,18/12/2014,23/04/2015,278
18,Dividendo,"0,105400",03/04/2014,04/04/2014,24/04/2014,278
19,JCP,"0,522600",20/12/2013,23/12/2013,24/04/2014,278
20,JCP,"0,528300",20/12/2012,21/12/2012,22/04/2013,278
21,JCP,"0,506700",20/12/2011,21/12/2011,23/04/2012,278
22,Dividendo,"0,461400",14/04/2011,18/04/2011,29/04/2011,278
23,JCP,"0,454900",20/12/2010,21/12/2010,18/04/2011,278
24,Dividendo,"0,277500",09/04/2010,12/04/2010,19/04/2010,278
25,JCP,"0,406900",18/12/2009,21/12/2009,19/04/2010,278
26,Dividendo,"0,026800",27/04/2009,28/04/2009,07/05/2009,278
27,JCP,"0,364400",22/12/2008,23/12/2008,13/04/2009,278
28,JCP,"1,578100",26/12/2007,27/12/2007,18/04/2008,278
29,JCP,"1,645500",18/12/2006,19/12/2006,24/04/2007,278
30,JCP,"2,115500",23/12/2005,26/12/2005,17/04/2006,278
31,JCP,"1,970700",23/12/2004,27/12/2004,26/04/2005,278
32,Dividendo,"1,224100",14/04/2004,16/04/2004,26/04/2004,278
33,JCP,"4,658400",23/12/2003,28/01/2004,26/04/2004,278
34,Dividendo,"0,448100",15/04/2003,16/04/2003,29/04/2003,278
35,Dividendo,"1,527800",09/04/2002,10/04/2002,23/04/2002,278
36,JCP,"4,968400",19/12/2001,20/02/2002,23/04/2002,278
37,Dividendo,"1,841700",03/04/2001,04/04/2001,23/04/2001,278
38,JCP,"5,465700",19/12/2000,31/01/2001,23/04/2001,278
39,Dividendo,"2,872300",29/03/2000,20/04/2000,20/04/2000,278
40,JCP,"3,209300",20/12/1999,19/01/2000,20/04/2000,278
41,Dividendo,"1,457300",07/04/1999,08/04/1999,27/04/1999,278
42,JCP,"2,171500",15/12/1998,16/12/1998,27/04/1999,278
