,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,234991",23/09/2024,24/09/2024,30/12/2025,40
1,JCP,"0,466849",28/06/2024,01/07/2024,30/12/2025,40
2,Dividendo,"0,303174",18/04/2024,19/04/2024,29/11/2024,40
3,Dividendo,"0,303174",18/04/2024,19/04/2024,30/08/2024,40
4,JCP,"0,403621",22/12/2023,26/12/2023,29/05/2024,40
5,JCP,"0,429095",21/09/2023,22/09/2023,29/02/2024,40
6,JCP,"0,390162",21/12/2022,22/12/2022,28/02/2023,40
7,JCP,"0,348909",21/09/2022,22/09/2022,29/12/2022,40
8,Dividendo,"0,117107",28/04/2022,29/04/2022,30/05/2022,40
9,Dividendo,"0,004824",14/12/2021,15/12/2021,23/12/2021,40
10,JCP,"0,126658",14/12/2021,15/12/2021,23/12/2021,40
11,JCP,"0,333672",13/09/2021,14/09/2021,29/09/2021,40
12,Dividendo,"0,606936",15/04/2021,16/04/2021,31/08/2021,40
13,Dividendo,"0,944206",15/04/2021,16/04/2021,30/04/2021,40
14,Dividendo,"0,006164",15/04/2021,16/04/2021,30/04/2021,40
15,Dividendo,"0,012580",15/04/2021,16/04/2021,31/08/2021,40
16,JCP,"0,427577",21/12/2020,22/12/2020,12/01/2021,40
17,Dividendo,"0,000224",21/12/2020,22/12/2020,12/01/2021,40
18,Dividendo,"0,011340",31/07/2020,03/08/2020,30/09/2020,40
19,Dividendo,"0,458359",31/07/2020,03/08/2020,30/09/2020,40
20,Dividendo,"0,042800",31/07/2020,03/08/2020,01/09/2020,40
21,JCP,"0,463792",04/12/2019,05/12/2019,01/09/2020,40
22,Dividendo,"0,009845",04/12/2019,05/12/2019,30/09/2020,40
23,Dividendo,"0,880628",24/04/2019,25/04/2019,31/05/2019,40
24,Dividendo,"1,325772",24/04/2019,25/04/2019,29/10/2019,40
25,JCP,"0,493813",11/12/2018,12/12/2018,30/04/2019,40
26,Dividendo,"0,388502",25/04/2018,26/04/2018,04/09/2018,40
27,JCP,"0,585253",01/02/2018,02/02/2018,19/07/2018,40
