,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 67,87 M","- R$ 29,38 M","- R$ 33,15 M","R$ 5,34 M",315
1,31/03/2024,"R$ 58,48 M","R$ 110,86 M","- R$ 170,71 M","- R$ 1,37 M",315
2,31/12/2023,"R$ 69,46 M","R$ 28,25 M","- R$ 166,95 M","- R$ 69,25 M",315
3,30/09/2023,"R$ 32,66 M","R$ 21,82 M","- R$ 197,39 M","- R$ 142,92 M",315
4,30/06/2023,"R$ 55,88 M","R$ 21,21 M","- R$ 197,44 M","- R$ 120,35 M",315
5,31/03/2023,"R$ 74,90 M","- R$ 133,81 M","- R$ 57,17 M","- R$ 116,08 M",315
6,31/12/2022,"R$ 110,87 M","- R$ 143,12 M","- R$ 55,90 M","- R$ 88,14 M",315
7,30/09/2022,"R$ 105,25 M","- R$ 44,64 M","- R$ 115,63 M","- R$ 55,02 M",315
8,30/06/2022,"R$ 130,22 M","- R$ 248,42 M","- R$ 163,35 M","- R$ 281,55 M",315
9,31/03/2022,"R$ 181,33 M","- R$ 249,46 M","- R$ 172,04 M","- R$ 240,17 M",315
10,31/12/2021,"R$ 205,43 M","- R$ 241,70 M","- R$ 190,24 M","- R$ 226,51 M",315
11,30/09/2021,"R$ 334,24 M","- R$ 231,51 M","- R$ 89,55 M","R$ 13,18 M",315
12,30/06/2021,"R$ 374,11 M","- R$ 35,73 M","- R$ 40,67 M","R$ 297,72 M",315
13,31/03/2021,"R$ 297,92 M","- R$ 29,89 M","- R$ 25,45 M","R$ 242,58 M",315
14,31/12/2020,"R$ 232,15 M","- R$ 30,74 M","- R$ 7,46 M","R$ 193,94 M",315
15,30/09/2020,"R$ 56,62 M","- R$ 20,48 M","- R$ 6,62 M","R$ 29,51 M",315
16,30/06/2020,"R$ 40,85 M","- R$ 16,58 M","- R$ 6,47 M","R$ 17,80 M",315
17,31/03/2020,"R$ 124,24 M","- R$ 20,33 M","- R$ 1,43 M","R$ 102,48 M",315
18,31/12/2019,"R$ 187,45 M","- R$ 20,83 M","- R$ 18,32 M","R$ 148,30 M",315
19,30/09/2019,"R$ 174,38 M","- R$ 8,10 M","- R$ 39,87 M","R$ 126,41 M",315
20,30/06/2019,"R$ 82,36 M","- R$ 4,83 M","- R$ 79,17 M","- R$ 1,64 M",315
21,31/03/2019,"R$ 41,46 M","- R$ 12,92 M","- R$ 126,79 M","- R$ 98,26 M",315
22,31/12/2018,"R$ 96,58 M","- R$ 14,86 M","- R$ 109,64 M","- R$ 27,92 M",315
23,30/09/2018,"R$ 83,33 M","- R$ 39,18 M","- R$ 93,90 M","- R$ 49,75 M",315
24,30/06/2018,"R$ 131,35 M","- R$ 40,36 M","- R$ 54,49 M","R$ 36,49 M",315
25,31/03/2018,"R$ 116,33 M","- R$ 33,18 M","- R$ 7,83 M","R$ 75,32 M",315
26,31/12/2017,"R$ 72,79 M","- R$ 29,34 M","- R$ 46,21 M","- R$ 2,76 M",315
27,30/09/2017,"R$ 95,78 M","- R$ 14,68 M","- R$ 45,99 M","R$ 35,11 M",315
28,30/06/2017,"R$ 86,01 M","- R$ 11,98 M","- R$ 37,38 M","R$ 36,65 M",315
29,31/03/2017,"R$ 70,99 M","- R$ 15,33 M","- R$ 40,66 M","R$ 15,00 M",315
30,31/12/2016,"R$ 53,16 M","- R$ 14,38 M","- R$ 5,72 M","R$ 33,06 M",315
31,30/09/2016,"R$ 60,92 M","- R$ 14,85 M","R$ 174,00 mil","R$ 46,25 M",315
32,30/06/2016,"R$ 26,03 M","- R$ 17,32 M","- R$ 8,37 M","R$ 338,00 mil",315
33,31/03/2016,"R$ 45,22 M","- R$ 18,95 M","- R$ 9,32 M","R$ 16,95 M",315
34,31/12/2015,"R$ 33,98 M","- R$ 23,29 M","R$ 11,39 M","R$ 22,08 M",315
35,30/09/2015,"- R$ 2,89 M","- R$ 25,58 M","R$ 31,13 M","R$ 2,67 M",315
36,30/06/2015,"R$ 10,79 M","- R$ 25,08 M","R$ 38,09 M","R$ 23,80 M",315
37,31/03/2015,"- R$ 40,47 M","- R$ 25,95 M","R$ 47,35 M","- R$ 19,06 M",315
38,31/12/2014,"- R$ 11,99 M","- R$ 25,02 M","R$ 31,44 M","- R$ 5,57 M",315
39,30/09/2014,"R$ 3,77 M","- R$ 19,73 M","- R$ 10,40 M","- R$ 26,36 M",315
40,30/06/2014,"- R$ 8,60 M","- R$ 10,22 M","- R$ 16,57 M","- R$ 35,40 M",315
41,31/03/2014,"R$ 56,69 M","- R$ 13,28 M","- R$ 24,49 M","R$ 18,93 M",315
42,31/12/2013,"R$ 8,70 M","- R$ 10,17 M","- R$ 33,25 M","- R$ 34,73 M",315
43,30/09/2013,"R$ 34,56 M","- R$ 10,02 M","- R$ 10,14 M","R$ 14,40 M",315
44,30/06/2013,"R$ 38,88 M","- R$ 15,52 M","- R$ 5,38 M","R$ 17,98 M",315
45,31/03/2013,"R$ 4,31 M","- R$ 11,36 M","- R$ 4,32 M","- R$ 11,37 M",315
46,31/12/2012,"R$ 54,87 M","- R$ 12,20 M","R$ 1,55 M","R$ 44,22 M",315
47,30/09/2012,"R$ 47,15 M","- R$ 12,65 M","- R$ 10,63 M","R$ 23,86 M",315
48,30/06/2012,"R$ 63,59 M","- R$ 15,31 M","- R$ 24,75 M","R$ 23,53 M",315
49,31/03/2012,"R$ 40,97 M","- R$ 17,99 M","- R$ 10,76 M","R$ 12,22 M",315
50,31/12/2011,"R$ 39,93 M","- R$ 20,40 M","- R$ 7,29 M","R$ 12,25 M",315
51,30/09/2011,"R$ 14,00 M","- R$ 24,16 M","R$ 13,83 M","R$ 3,68 M",315
52,30/06/2011,"R$ 6,12 M","- R$ 25,61 M","R$ 13,47 M","- R$ 6,03 M",315
53,31/03/2011,"R$ 13,89 M","- R$ 20,96 M","R$ 2,41 M","- R$ 4,67 M",315
