,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-4,89%","-5,62%","-7,42%","-8,52%","-15,62%","-11,59%","-3,54%","-20,00%","-10,91%","-5,84%","0,58","1,48","0,48","0,31"
1,31/03/2024,"-2,86%","-3,22%","-4,33%","-4,88%","0,48%","0,37%","-0,97%","0,76%","-7,63%","-2,56%","0,48","1,41","0,41","-0,07"
2,31/12/2023,"-0,12%","-0,14%","-0,18%","-0,21%","4,45%","3,41%","6,30%","6,25%","-0,27%","4,40%","0,54","1,43","0,43","0,03"
3,30/09/2023,"1,48%","1,71%","2,25%","2,59%","7,30%","5,67%","7,03%","11,13%","3,33%","7,77%","0,51","1,35","0,35","-0,09"
4,30/06/2023,"5,07%","5,85%","7,68%","8,86%","11,84%","9,20%","13,13%","15,22%","9,77%","13,48%","0,60","1,35","0,35","0,00"
5,31/03/2023,"5,13%","5,86%","7,78%","8,87%","11,28%","8,74%","11,83%","12,85%","8,73%","11,83%","0,68","1,32","0,32","0,03"
6,31/12/2022,"2,25%","2,61%","3,41%","3,95%","7,80%","5,70%","6,27%","8,51%","3,53%","6,30%","0,67","1,31","0,31","-1,27"
7,30/09/2022,"7,23%","9,18%","10,96%","13,91%","12,17%","8,86%","12,60%","11,61%","10,13%","13,66%","0,76","1,29","0,29","-1,15"
8,30/06/2022,"13,23%","18,67%","20,05%","28,28%","17,10%","12,52%","16,49%","15,66%","13,53%","17,01%","0,80","1,29","0,29","-0,79"
9,31/03/2022,"21,84%","30,79%","33,09%","46,66%","26,40%","19,02%","24,87%","22,34%","21,63%","25,20%","0,85","1,29","0,29","-0,51"
10,31/12/2021,"36,10%","54,46%","54,70%","82,52%","38,01%","26,01%","32,73%","28,87%","29,56%","33,14%","0,90","1,37","0,37","-0,50"
11,30/09/2021,"24,32%","31,03%","36,85%","47,01%","42,78%","31,06%","35,10%","29,59%","23,31%","25,77%","1,05","1,37","0,37","-0,82"
12,30/06/2021,"26,28%","33,15%","39,82%","50,22%","47,84%","34,35%","37,41%","29,95%","25,90%","28,36%","1,15","1,37","0,37","-1,49"
13,31/03/2021,"21,24%","26,98%","32,19%","40,88%","40,43%","28,97%","36,52%","29,02%","23,70%","26,59%","1,00","1,39","0,39","-1,65"
14,31/12/2020,"17,64%","22,46%","26,73%","34,03%","31,93%","23,36%","36,04%","25,21%","18,15%","21,31%","0,93","1,46","0,46","-2,47"
15,30/09/2020,"15,73%","19,65%","23,84%","29,78%","20,76%","16,02%","31,56%","20,28%","20,87%","24,91%","0,79","1,38","0,38","-1,29"
16,30/06/2020,"11,85%","14,72%","17,96%","22,30%","19,07%","14,53%","26,81%","19,69%","18,97%","23,65%","0,74","1,39","0,39","-0,88"
17,31/03/2020,"10,70%","12,98%","16,22%","19,67%","20,13%","15,16%","25,38%","17,56%","16,70%","20,95%","0,86","1,40","0,40","-0,92"
18,31/12/2019,"12,52%","15,33%","18,97%","23,23%","21,59%","16,41%","23,60%","18,65%","18,25%","22,65%","0,88","1,37","0,37","-1,40"
19,30/09/2019,"15,15%","18,44%","22,96%","27,94%","27,64%","19,57%","26,97%","21,50%","21,54%","25,35%","0,91","1,30","0,30","-1,05"
20,30/06/2019,"15,51%","18,93%","23,49%","28,69%","28,24%","20,10%","30,76%","20,28%","20,52%","23,95%","0,99","1,31","0,31","-0,59"
