,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
24,30/06/2018,"R$ 39,12 M","- R$ 37,67 M","- R$ 84,64 M","- R$ 52,47 M"
25,31/03/2018,"- R$ 107,36 M","R$ 29,32 M","R$ 11,08 M","- R$ 79,32 M"
26,31/12/2017,"R$ 176,17 M","R$ 11,86 M","- R$ 30,63 M","R$ 156,12 M"
27,30/09/2017,"R$ 26,93 M","- R$ 29,04 M","- R$ 61,12 M","- R$ 94,45 M"
28,30/06/2017,"- R$ 32,43 M","R$ 24,27 M","R$ 73,51 M","R$ 105,46 M"
29,31/03/2017,"- R$ 19,51 M","- R$ 35,58 M","R$ 29,84 M","- R$ 50,85 M"
30,31/12/2016,"R$ 84,90 M","- R$ 105,44 M","R$ 69,88 M","- R$ 5,31 M"
31,30/09/2016,"- R$ 3,02 M","- R$ 14,93 M","R$ 41,63 M","R$ 16,20 M"
32,30/06/2016,"- R$ 3,08 M","R$ 15,49 M","R$ 37,95 M","- R$ 21,04 M"
33,31/03/2016,"R$ 16,40 M","- R$ 16,32 M","- R$ 68,13 M","- R$ 107,24 M"
34,31/12/2015,"R$ 97,24 M","- R$ 15,08 M","- R$ 7,35 M","R$ 85,34 M"
35,30/09/2015,"R$ 16,89 M","- R$ 22,54 M","- R$ 80,37 M","R$ 35,27 M"
36,30/06/2015,"R$ 78,95 M","R$ 4,44 M","- R$ 13,92 M","R$ 36,79 M"
37,31/03/2015,"- R$ 101,98 M","- R$ 6,66 M","- R$ 33,66 M","- R$ 101,45 M"
38,31/12/2014,"R$ 79,75 M","- R$ 69,51 M","R$ 467,00 mil","R$ 54,19 M"
39,30/09/2014,"R$ 71,38 M","- R$ 7,07 M","- R$ 35,59 M","R$ 53,01 M"
40,30/06/2014,"- R$ 42,35 M","R$ 56,31 M","- R$ 16,65 M","- R$ 10,98 M"
41,31/03/2014,"- R$ 54,26 M","R$ 9,95 M","- R$ 49,08 M","- R$ 99,87 M"
42,31/12/2013,"R$ 102,20 M","- R$ 38,15 M","- R$ 10,14 M","R$ 58,16 M"
43,30/09/2013,"R$ 49,73 M","- R$ 5,16 M","- R$ 16,68 M","R$ 19,49 M"
44,30/06/2013,"- R$ 7,01 M","- R$ 3,56 M","R$ 76,50 M","R$ 80,75 M"
45,31/03/2013,"- R$ 92,47 M","- R$ 8,14 M","R$ 13,59 M","- R$ 91,45 M"
46,31/12/2012,"R$ 21,70 M","- R$ 8,03 M","- R$ 25,47 M","- R$ 10,18 M"
47,30/09/2012,"- R$ 1,10 M","- R$ 13,36 M","R$ 7,26 M","- R$ 7,03 M"
48,30/06/2012,"R$ 35,20 M","- R$ 22,46 M","- R$ 5,98 M","R$ 27,93 M"
49,31/03/2012,"- R$ 34,08 M","- R$ 13,95 M","- R$ 27,89 M","- R$ 78,93 M"
50,31/12/2011,"R$ 66,47 M","- R$ 11,44 M","- R$ 47,41 M","R$ 2,05 M"
51,30/09/2011,"R$ 33,06 M","- R$ 9,94 M","R$ 18,82 M","R$ 71,06 M"
52,30/06/2011,"- R$ 10,51 M","- R$ 7,67 M","- R$ 11,99 M","- R$ 44,40 M"
53,31/03/2011,"R$ 50,74 M","- R$ 8,00 M","R$ 14,60 M","R$ 53,99 M"
