,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 102,74 M","- R$ 86,78 M","- R$ 43,39 M","R$ 3,27 M"
1,31/03/2024,"R$ 266,72 M","- R$ 61,01 M","- R$ 153,24 M","R$ 53,70 M"
2,31/12/2023,"R$ 181,83 M","- R$ 53,71 M","- R$ 118,81 M","R$ 8,06 M"
3,30/09/2023,"R$ 225,66 M","- R$ 74,01 M","- R$ 199,34 M","- R$ 50,67 M"
4,30/06/2023,"R$ 107,94 M","- R$ 70,84 M","- R$ 57,86 M","- R$ 42,44 M"
5,31/03/2023,"- R$ 170,73 M","- R$ 56,32 M","R$ 103,10 M","- R$ 69,44 M"
6,31/12/2022,"- R$ 180,20 M","- R$ 37,02 M","R$ 87,96 M","- R$ 139,01 M"
7,30/09/2022,"- R$ 107,61 M","- R$ 131,31 M","R$ 325,69 M","R$ 3,82 M"
8,30/06/2022,"- R$ 102,96 M","- R$ 107,00 M","R$ 189,25 M","- R$ 44,60 M"
9,31/03/2022,"R$ 133,46 M","- R$ 46,47 M","R$ 54,95 M","- R$ 14,42 M"
10,31/12/2021,"R$ 87,46 M","- R$ 112,91 M","R$ 181,04 M","R$ 48,20 M"
11,30/09/2021,"R$ 120,24 M","- R$ 37,61 M","- R$ 29,60 M","- R$ 23,19 M"
12,30/06/2021,"R$ 406,15 M","- R$ 94,00 M","- R$ 96,85 M","R$ 39,83 M"
13,31/03/2021,"R$ 261,80 M","- R$ 122,70 M","- R$ 4,96 M","R$ 41,86 M"
14,31/12/2020,"R$ 203,88 M","- R$ 88,54 M","- R$ 159,89 M","- R$ 35,95 M"
15,30/09/2020,"R$ 150,21 M","- R$ 77,26 M","- R$ 35,19 M","R$ 37,58 M"
16,30/06/2020,"- R$ 149,12 M","- R$ 69,56 M","R$ 33,64 M","- R$ 75,07 M"
17,31/03/2020,"- R$ 84,68 M","- R$ 103,99 M","R$ 30,09 M","- R$ 78,54 M"
18,31/12/2019,"R$ 85,79 M","- R$ 12,18 M","R$ 19,51 M","R$ 62,12 M"
19,30/09/2019,"R$ 61,74 M","- R$ 79,52 M","- R$ 58,35 M","- R$ 33,88 M"
20,30/06/2019,"R$ 301,05 M","- R$ 135,26 M","- R$ 57,61 M","R$ 16,21 M"
21,31/03/2019,"R$ 345,49 M","- R$ 173,68 M","- R$ 175,20 M","- R$ 48,31 M"
22,31/12/2018,"R$ 222,67 M","- R$ 199,89 M","- R$ 106,64 M","- R$ 116,39 M"
23,30/09/2018,"R$ 246,23 M","- R$ 91,61 M","- R$ 98,57 M","- R$ 11,71 M"
24,30/06/2018,"R$ 134,86 M","- R$ 25,54 M","- R$ 165,32 M","- R$ 70,12 M"
25,31/03/2018,"R$ 63,31 M","R$ 36,40 M","- R$ 7,17 M","R$ 87,81 M"
26,31/12/2017,"R$ 151,16 M","- R$ 28,50 M","R$ 11,59 M","R$ 116,28 M"
27,30/09/2017,"R$ 59,89 M","- R$ 145,79 M","R$ 112,10 M","- R$ 45,15 M"
28,30/06/2017,"R$ 29,95 M","- R$ 131,68 M","R$ 214,86 M","R$ 65,50 M"
29,31/03/2017,"R$ 59,30 M","- R$ 140,46 M","R$ 179,30 M","- R$ 61,01 M"
30,31/12/2016,"R$ 95,21 M","- R$ 121,20 M","R$ 81,34 M","- R$ 117,39 M"
31,30/09/2016,"R$ 107,54 M","- R$ 5,36 M","- R$ 21,38 M","- R$ 26,75 M"
32,30/06/2016,"R$ 127,45 M","- R$ 38,45 M","- R$ 117,90 M","- R$ 7,67 M"
33,31/03/2016,"R$ 209,48 M","- R$ 49,50 M","- R$ 169,78 M","R$ 50,16 M"
34,31/12/2015,"R$ 91,10 M","- R$ 39,84 M","- R$ 135,30 M","R$ 55,96 M"
35,30/09/2015,"R$ 64,12 M","- R$ 94,28 M","- R$ 118,00 M","R$ 24,80 M"
36,30/06/2015,"R$ 123,12 M","- R$ 78,80 M","- R$ 77,72 M","R$ 42,55 M"
