,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"8,15%","8,08%","12,34%","12,25%","2,81%","-0,68%","17,10%","-0,57%","6,20%","9,32%","1,18","5,70","4,70","4,08"
1,31/03/2024,"8,46%","8,38%","12,82%","12,70%","-4,87%","1,19%","17,86%","1,08%","7,07%","10,24%","1,10","5,35","4,35","3,21"
2,31/12/2023,"8,93%","8,80%","13,53%","13,34%","2,00%","-0,49%","17,30%","-0,41%","6,68%","9,59%","1,17","-4,32","-5,32","7,30"
3,30/09/2023,"7,35%","7,19%","11,13%","10,90%","31,31%","-5,57%","17,04%","-5,37%","6,46%","9,33%","1,04","-3,93","-4,93","8,17"
4,30/06/2023,"7,51%","7,28%","11,38%","11,03%","34,80%","-5,54%","16,64%","-5,62%","6,06%","9,02%","0,99","-4,13","-5,13","8,59"
5,31/03/2023,"7,68%","7,25%","11,64%","10,98%","105,72%","-12,89%","15,20%","-12,04%","5,43%","8,24%","1,07","-4,10","-5,10","9,31"
6,31/12/2022,"9,27%","8,84%","14,05%","13,40%","113,71%","-10,59%","15,89%","-10,49%","6,64%","9,40%","1,01","-4,11","-5,11","7,44"
7,30/09/2022,"12,44%","11,95%","18,85%","18,10%","156,61%","-9,86%","17,51%","-8,60%","9,08%","11,96%","1,15","-5,63","-6,63","6,00"
8,30/06/2022,"12,95%","12,38%","19,63%","18,76%","196,26%","-9,94%","17,13%","-8,92%","8,58%","11,51%","1,11","-6,28","-7,28","5,60"
9,31/03/2022,"11,45%","11,02%","17,34%","16,69%","98,23%","-2,99%","18,12%","-2,95%","8,99%","12,01%","1,01","-8,20","-9,20","4,77"
10,31/12/2021,"12,98%","12,29%","19,66%","18,62%","94,81%","-3,67%","17,15%","-3,08%","7,98%","11,25%","1,19","-10,73","-11,73","5,08"
11,30/09/2021,"7,10%","6,72%","10,76%","10,17%","23,33%","-1,02%","15,54%","-0,93%","5,71%","9,17%","1,10","-15,88","-16,88","6,65"
12,30/06/2021,"6,37%","6,08%","9,66%","9,21%","58,38%","-1,02%","16,15%","-1,01%","5,75%","9,27%","1,01","-19,74","-20,74","6,22"
13,31/03/2021,"4,48%","4,26%","6,78%","6,45%","243,91%","-2,72%","16,14%","-3,22%","4,39%","8,35%","0,84","-32,81","-33,81","9,26"
14,31/12/2020,"6,09%","5,66%","9,22%","8,58%","-268,08%","-9,35%","17,45%","-10,53%","5,03%","9,05%","0,89","-25,87","-26,87","7,22"
15,30/09/2020,"8,64%","8,10%","13,10%","12,27%","-279,89%","-9,05%","17,81%","-9,69%","7,99%","10,86%","0,93","-22,88","-23,88","7,23"
16,30/06/2020,"10,38%","9,53%","15,73%","14,44%","-262,65%","-7,41%","17,39%","-8,18%","8,11%","11,81%","0,91","-57,39","-58,39","6,98"
17,31/03/2020,"13,39%","12,12%","20,29%","18,36%","-210,83%","-6,33%","17,77%","-6,14%","9,31%","12,54%","1,03","-89,61","-90,61","5,66"
18,31/12/2019,"13,07%","11,53%","19,81%","17,47%","57,71%","1,57%","16,81%","1,47%","8,71%","11,77%","1,07","28,67","27,67","4,53"
19,30/09/2019,"8,86%","7,81%","13,43%","11,83%","30,67%","0,67%","16,56%","0,63%","6,85%","9,67%","1,07","30,91","29,91","6,39"
20,30/06/2019,"9,61%","8,43%","14,55%","12,77%","98,26%","2,14%","17,12%","2,22%","7,16%","9,92%","0,96","35,43","34,43","5,60"
21,31/03/2019,"10,40%","9,02%","15,76%","13,67%","11,28%","0,39%","16,88%","0,41%","7,43%","10,19%","0,96","33,31","32,31","5,51"
22,31/12/2018,"11,22%","9,51%","17,00%","14,40%","-32,14%","-1,44%","16,75%","-1,54%","7,12%","9,84%","0,94","36,78","35,78","5,95"
23,30/09/2018,"9,00%","7,89%","13,63%","11,96%","-56,41%","-4,03%","17,33%","-4,30%","7,93%","10,73%","0,94","45,87","44,87","6,57"
24,30/06/2018,"9,18%","8,01%","13,90%","12,13%","-49,42%","-2,88%","16,71%","-3,30%","7,73%","10,46%","0,87","45,97","44,97","6,07"
25,31/03/2018,"7,43%","6,51%","11,26%","9,86%","-53,22%","-4,42%","16,00%","-4,89%","6,58%","9,32%","0,90","28,99","27,99","6,42"
26,31/12/2017,"8,97%","7,67%","13,59%","11,61%","-28,73%","-2,18%","16,53%","-2,43%","7,42%","10,30%","0,90","22,25","21,25","5,27"
27,30/09/2017,"6,59%","5,58%","9,98%","8,45%","-8,21%","-0,84%","14,95%","-0,93%","5,20%","8,17%","0,90","13,99","12,99","8,58"
28,30/06/2017,"6,15%","5,18%","9,31%","7,84%","-2.628,69%","-3,42%","14,86%","-4,18%","5,02%","8,10%","0,82","17,17","16,17","8,81"
29,31/03/2017,"6,73%","5,66%","10,20%","8,58%","279,36%","1,19%","14,88%","1,54%","5,39%","8,43%","0,77","12,04","11,04","7,99"
30,31/12/2016,"7,97%","6,64%","12,07%","10,06%","-954,65%","1,23%","15,02%","1,47%","5,63%","8,52%","0,84","13,19","12,19","6,33"
31,30/09/2016,"5,75%","4,91%","8,72%","7,44%","229,01%","1,37%","14,51%","1,65%","5,04%","8,12%","0,83","9,82","8,82","5,67"
32,30/06/2016,"5,21%","4,45%","7,89%","6,74%","-57,34%","-6,40%","14,05%","-7,06%","4,33%","7,36%","0,91","769,22","768,22","7,22"
33,31/03/2016,"4,33%","3,73%","6,56%","5,65%","-60,05%","-6,20%","13,88%","-6,99%","3,99%","7,13%","0,89","235,62","234,62","7,50"
34,31/12/2015,"4,60%","3,77%","6,96%","5,71%","-70,49%","-9,66%","13,31%","-10,79%","3,48%","6,66%","0,90","-773,17","-774,17","8,40"
35,30/09/2015,"4,05%","3,37%","6,13%","5,10%","-68,06%","-12,24%","13,27%","-13,36%","3,43%","6,39%","0,92","166,60","165,60","10,95"
36,30/06/2015,"3,51%","2,97%","5,32%","4,50%","-23,28%","-4,94%","12,43%","-5,69%","3,45%","6,33%","0,87","8,95","7,95","9,37"
37,31/03/2015,"2,68%","2,26%","4,06%","3,43%","-31,62%","-6,29%","12,19%","-7,97%","2,84%","5,71%","0,79","9,69","8,69","12,26"
38,31/12/2014,"1,92%","1,61%","2,90%","2,44%","-27,99%","-5,74%","11,98%","-7,89%","2,02%","4,97%","0,73","7,30","6,30","10,61"
39,30/09/2014,"0,99%","0,85%","1,50%","1,29%","-21,99%","-4,86%","12,34%","-6,39%","1,12%","4,05%","0,76","5,56","4,56","13,34"
40,30/06/2014,"1,48%","1,27%","2,24%","1,93%","-11,03%","-2,39%","13,67%","-3,19%","1,71%","4,60%","0,75","4,71","3,71","12,37"
41,31/03/2014,"1,11%","0,96%","1,68%","1,45%","-14,53%","-3,74%","13,54%","-4,26%","1,19%","4,00%","0,88","5,03","4,03","14,72"
42,31/12/2013,"0,01%","0,00%","0,01%","0,01%","-8,88%","-2,38%","13,02%","-2,87%","0,01%","2,90%","0,83","4,87","3,87","20,40"
43,30/09/2013,"0,72%","0,60%","1,09%","0,91%","-2,98%","-0,83%","12,94%","-1,04%","0,75%","3,68%","0,80","4,53","3,53","17,71"
